geoName,Real Estate Broker,year
Massachusetts,20,2018-09-30
Michigan,0,2018-09-30
Minnesota,0,2018-09-30
Mississippi,43,2018-09-30
Missouri,15,2018-09-30
Montana,0,2018-09-30
Nebraska,0,2018-09-30
Nevada,28,2018-09-30
New Hampshire,0,2018-09-30
New Jersey,33,2018-09-30
New Mexico,0,2018-09-30
New York,43,2018-09-30
North Carolina,23,2018-09-30
North Dakota,0,2018-09-30
Ohio,14,2018-09-30
Oklahoma,0,2018-09-30
Oregon,100,2018-09-30
Pennsylvania,0,2018-09-30
Rhode Island,0,2018-09-30
South Carolina,19,2018-09-30
South Dakota,0,2018-09-30
Tennessee,40,2018-09-30
Texas,30,2018-09-30
Utah,27,2018-09-30
Vermont,0,2018-09-30
Virginia,26,2018-09-30
Washington,33,2018-09-30
West Virginia,0,2018-09-30
Wisconsin,14,2018-09-30
Wyoming,0,2018-09-30
Alabama,11,2018-10-31
Alaska,0,2018-10-31
Arizona,20,2018-10-31
Arkansas,0,2018-10-31
California,10,2018-10-31
Colorado,14,2018-10-31
Connecticut,11,2018-10-31
Delaware,98,2018-10-31
District of Columbia,0,2018-10-31
Florida,16,2018-10-31
Georgia,7,2018-10-31
Hawaii,0,2018-10-31
Idaho,31,2018-10-31
Illinois,12,2018-10-31
Indiana,15,2018-10-31
Iowa,16,2018-10-31
Kansas,17,2018-10-31
Kentucky,0,2018-10-31
Louisiana,0,2018-10-31
Maine,36,2018-10-31
Maryland,13,2018-10-31
Massachusetts,10,2018-10-31
Michigan,5,2018-10-31
Minnesota,15,2018-10-31
Mississippi,0,2018-10-31
Missouri,8,2018-10-31
Montana,0,2018-10-31
Nebraska,22,2018-10-31
Nevada,14,2018-10-31
New Hampshire,0,2018-10-31
New Jersey,17,2018-10-31
New Mexico,0,2018-10-31
New York,19,2018-10-31
North Carolina,12,2018-10-31
North Dakota,0,2018-10-31
Ohio,11,2018-10-31
Oklahoma,28,2018-10-31
Oregon,20,2018-10-31
Pennsylvania,13,2018-10-31
Rhode Island,0,2018-10-31
South Carolina,20,2018-10-31
South Dakota,0,2018-10-31
Tennessee,7,2018-10-31
Texas,19,2018-10-31
Utah,0,2018-10-31
Vermont,0,2018-10-31
Virginia,4,2018-10-31
Washington,17,2018-10-31
West Virginia,0,2018-10-31
Wisconsin,15,2018-10-31
Wyoming,100,2018-10-31
Alabama,22,2018-11-30
Alaska,0,2018-11-30
Arizona,54,2018-11-30
Arkansas,39,2018-11-30
California,31,2018-11-30
Colorado,70,2018-11-30
Connecticut,0,2018-11-30
Delaware,0,2018-11-30
District of Columbia,0,2018-11-30
Florida,20,2018-11-30
Georgia,15,2018-11-30
Hawaii,0,2018-11-30
Idaho,61,2018-11-30
Illinois,43,2018-11-30
Indiana,15,2018-11-30
Iowa,0,2018-11-30
Kansas,0,2018-11-30
Kentucky,0,2018-11-30
Louisiana,24,2018-11-30
Maine,0,2018-11-30
Maryland,26,2018-11-30
Massachusetts,0,2018-11-30
Michigan,19,2018-11-30
Minnesota,0,2018-11-30
Mississippi,0,2018-11-30
Missouri,30,2018-11-30
Montana,0,2018-11-30
Nebraska,0,2018-11-30
Nevada,0,2018-11-30
New Hampshire,67,2018-11-30
New Jersey,17,2018-11-30
New Mexico,100,2018-11-30
New York,26,2018-11-30
North Carolina,16,2018-11-30
North Dakota,0,2018-11-30
Ohio,7,2018-11-30
Oklahoma,57,2018-11-30
Oregon,0,2018-11-30
Pennsylvania,14,2018-11-30
Rhode Island,0,2018-11-30
South Carolina,21,2018-11-30
South Dakota,0,2018-11-30
Tennessee,13,2018-11-30
Texas,23,2018-11-30
Utah,0,2018-11-30
Vermont,0,2018-11-30
Virginia,18,2018-11-30
Washington,23,2018-11-30
West Virginia,0,2018-11-30
Wisconsin,31,2018-11-30
Wyoming,0,2018-11-30
Alabama,11,2018-12-31
Alaska,0,2018-12-31
Arizona,20,2018-12-31
Arkansas,0,2018-12-31
California,12,2018-12-31
Colorado,14,2018-12-31
Connecticut,0,2018-12-31
Delaware,0,2018-12-31
District of Columbia,34,2018-12-31
Florida,6,2018-12-31
Georgia,8,2018-12-31
Hawaii,68,2018-12-31
Idaho,0,2018-12-31
Illinois,22,2018-12-31
Indiana,8,2018-12-31
Iowa,0,2018-12-31
Kansas,18,2018-12-31
Kentucky,12,2018-12-31
Louisiana,0,2018-12-31
Maine,37,2018-12-31
Maryland,27,2018-12-31
Massachusetts,16,2018-12-31
Michigan,5,2018-12-31
Minnesota,16,2018-12-31
Mississippi,22,2018-12-31
Missouri,8,2018-12-31
Montana,55,2018-12-31
Nebraska,23,2018-12-31
Nevada,30,2018-12-31
New Hampshire,34,2018-12-31
New Jersey,9,2018-12-31
New Mexico,0,2018-12-31
New York,25,2018-12-31
North Carolina,16,2018-12-31
North Dakota,0,2018-12-31
Ohio,4,2018-12-31
Oklahoma,14,2018-12-31
Oregon,21,2018-12-31
Pennsylvania,3,2018-12-31
Rhode Island,0,2018-12-31
South Carolina,10,2018-12-31
South Dakota,0,2018-12-31
Tennessee,27,2018-12-31
Texas,10,2018-12-31
Utah,28,2018-12-31
Vermont,0,2018-12-31
Virginia,22,2018-12-31
Washington,23,2018-12-31
West Virginia,0,2018-12-31
Wisconsin,8,2018-12-31
Wyoming,100,2018-12-31
Alabama,0,2019-01-31
Alaska,0,2019-01-31
Arizona,25,2019-01-31
Arkansas,0,2019-01-31
California,15,2019-01-31
Colorado,14,2019-01-31
Connecticut,11,2019-01-31
Delaware,0,2019-01-31
District of Columbia,32,2019-01-31
Florida,10,2019-01-31
Georgia,4,2019-01-31
Hawaii,0,2019-01-31
Idaho,0,2019-01-31
Illinois,21,2019-01-31
Indiana,15,2019-01-31
Iowa,0,2019-01-31
Kansas,17,2019-01-31
Kentucky,0,2019-01-31
Louisiana,12,2019-01-31
Maine,0,2019-01-31
Maryland,0,2019-01-31
Massachusetts,27,2019-01-31
Michigan,5,2019-01-31
Minnesota,8,2019-01-31
Mississippi,21,2019-01-31
Missouri,8,2019-01-31
Montana,0,2019-01-31
Nebraska,23,2019-01-31
Nevada,29,2019-01-31
New Hampshire,0,2019-01-31
New Jersey,4,2019-01-31
New Mexico,0,2019-01-31
New York,21,2019-01-31
North Carolina,8,2019-01-31
North Dakota,0,2019-01-31
Ohio,4,2019-01-31
Oklahoma,14,2019-01-31
Oregon,31,2019-01-31
Pennsylvania,10,2019-01-31
Rhode Island,0,2019-01-31
South Carolina,10,2019-01-31
South Dakota,0,2019-01-31
Tennessee,7,2019-01-31
Texas,14,2019-01-31
Utah,0,2019-01-31
Vermont,0,2019-01-31
Virginia,9,2019-01-31
Washington,17,2019-01-31
West Virginia,35,2019-01-31
Wisconsin,8,2019-01-31
Wyoming,100,2019-01-31
Alabama,17,2019-02-28
Alaska,0,2019-02-28
Arizona,20,2019-02-28
Arkansas,0,2019-02-28
California,30,2019-02-28
Colorado,32,2019-02-28
Connecticut,34,2019-02-28
Delaware,0,2019-02-28
District of Columbia,100,2019-02-28
Florida,20,2019-02-28
Georgia,19,2019-02-28
Hawaii,53,2019-02-28
Idaho,0,2019-02-28
Illinois,23,2019-02-28
Indiana,23,2019-02-28
Iowa,0,2019-02-28
Kansas,55,2019-02-28
Kentucky,55,2019-02-28
Louisiana,0,2019-02-28
Maine,56,2019-02-28
Maryland,10,2019-02-28
Massachusetts,32,2019-02-28
Michigan,15,2019-02-28
Minnesota,24,2019-02-28
Mississippi,35,2019-02-28
Missouri,24,2019-02-28
Montana,0,2019-02-28
Nebraska,35,2019-02-28
Nevada,0,2019-02-28
New Hampshire,0,2019-02-28
New Jersey,7,2019-02-28
New Mexico,0,2019-02-28
New York,32,2019-02-28
North Carolina,12,2019-02-28
North Dakota,0,2019-02-28
Ohio,17,2019-02-28
Oklahoma,0,2019-02-28
Oregon,33,2019-02-28
Pennsylvania,11,2019-02-28
Rhode Island,0,2019-02-28
South Carolina,15,2019-02-28
South Dakota,0,2019-02-28
Tennessee,21,2019-02-28
Texas,18,2019-02-28
Utah,22,2019-02-28
Vermont,0,2019-02-28
Virginia,7,2019-02-28
Washington,61,2019-02-28
West Virginia,54,2019-02-28
Wisconsin,12,2019-02-28
Wyoming,0,2019-02-28
Alabama,18,2019-03-31
Alaska,0,2019-03-31
Arizona,0,2019-03-31
Arkansas,30,2019-03-31
California,20,2019-03-31
Colorado,22,2019-03-31
Connecticut,35,2019-03-31
Delaware,0,2019-03-31
District of Columbia,100,2019-03-31
Florida,38,2019-03-31
Georgia,13,2019-03-31
Hawaii,53,2019-03-31
Idaho,0,2019-03-31
Illinois,14,2019-03-31
Indiana,0,2019-03-31
Iowa,0,2019-03-31
Kansas,84,2019-03-31
Kentucky,0,2019-03-31
Louisiana,19,2019-03-31
Maine,0,2019-03-31
Maryland,22,2019-03-31
Massachusetts,68,2019-03-31
Michigan,8,2019-03-31
Minnesota,12,2019-03-31
Mississippi,0,2019-03-31
Missouri,36,2019-03-31
Montana,86,2019-03-31
Nebraska,36,2019-03-31
Nevada,0,2019-03-31
New Hampshire,0,2019-03-31
New Jersey,21,2019-03-31
New Mexico,40,2019-03-31
New York,17,2019-03-31
North Carolina,0,2019-03-31
North Dakota,0,2019-03-31
Ohio,24,2019-03-31
Oklahoma,20,2019-03-31
Oregon,16,2019-03-31
Pennsylvania,11,2019-03-31
Rhode Island,0,2019-03-31
South Carolina,32,2019-03-31
South Dakota,0,2019-03-31
Tennessee,44,2019-03-31
Texas,18,2019-03-31
Utah,0,2019-03-31
Vermont,0,2019-03-31
Virginia,7,2019-03-31
Washington,18,2019-03-31
West Virginia,0,2019-03-31
Wisconsin,61,2019-03-31
Wyoming,0,2019-03-31
Alabama,0,2019-04-30
Alaska,0,2019-04-30
Arizona,34,2019-04-30
Arkansas,0,2019-04-30
California,24,2019-04-30
Colorado,36,2019-04-30
Connecticut,0,2019-04-30
Delaware,0,2019-04-30
District of Columbia,0,2019-04-30
Florida,13,2019-04-30
Georgia,25,2019-04-30
Hawaii,0,2019-04-30
Idaho,40,2019-04-30
Illinois,22,2019-04-30
Indiana,30,2019-04-30
Iowa,0,2019-04-30
Kansas,0,2019-04-30
Kentucky,47,2019-04-30
Louisiana,15,2019-04-30
Maine,0,2019-04-30
Maryland,17,2019-04-30
Massachusetts,27,2019-04-30
Michigan,12,2019-04-30
Minnesota,0,2019-04-30
Mississippi,0,2019-04-30
Missouri,0,2019-04-30
Montana,0,2019-04-30
Nebraska,30,2019-04-30
Nevada,37,2019-04-30
New Hampshire,0,2019-04-30
New Jersey,0,2019-04-30
New Mexico,0,2019-04-30
New York,26,2019-04-30
North Carolina,16,2019-04-30
North Dakota,0,2019-04-30
Ohio,5,2019-04-30
Oklahoma,0,2019-04-30
Oregon,39,2019-04-30
Pennsylvania,18,2019-04-30
Rhode Island,0,2019-04-30
South Carolina,13,2019-04-30
South Dakota,0,2019-04-30
Tennessee,27,2019-04-30
Texas,17,2019-04-30
Utah,0,2019-04-30
Vermont,100,2019-04-30
Virginia,6,2019-04-30
Washington,29,2019-04-30
West Virginia,47,2019-04-30
Wisconsin,10,2019-04-30
Wyoming,0,2019-04-30
Alabama,0,2019-05-31
Alaska,0,2019-05-31
Arizona,13,2019-05-31
Arkansas,21,2019-05-31
California,18,2019-05-31
Colorado,14,2019-05-31
Connecticut,0,2019-05-31
Delaware,0,2019-05-31
District of Columbia,0,2019-05-31
Florida,21,2019-05-31
Georgia,16,2019-05-31
Hawaii,35,2019-05-31
Idaho,0,2019-05-31
Illinois,21,2019-05-31
Indiana,8,2019-05-31
Iowa,18,2019-05-31
Kansas,19,2019-05-31
Kentucky,0,2019-05-31
Louisiana,0,2019-05-31
Maine,35,2019-05-31
Maryland,7,2019-05-31
Massachusetts,16,2019-05-31
Michigan,14,2019-05-31
Minnesota,16,2019-05-31
Mississippi,0,2019-05-31
Missouri,8,2019-05-31
Montana,0,2019-05-31
Nebraska,23,2019-05-31
Nevada,0,2019-05-31
New Hampshire,0,2019-05-31
New Jersey,13,2019-05-31
New Mexico,25,2019-05-31
New York,19,2019-05-31
North Carolina,4,2019-05-31
North Dakota,0,2019-05-31
Ohio,4,2019-05-31
Oklahoma,0,2019-05-31
Oregon,20,2019-05-31
Pennsylvania,14,2019-05-31
Rhode Island,0,2019-05-31
South Carolina,0,2019-05-31
South Dakota,0,2019-05-31
Tennessee,14,2019-05-31
Texas,9,2019-05-31
Utah,29,2019-05-31
Vermont,79,2019-05-31
Virginia,14,2019-05-31
Washington,43,2019-05-31
West Virginia,0,2019-05-31
Wisconsin,32,2019-05-31
Wyoming,100,2019-05-31
Alabama,0,2019-06-30
Alaska,0,2019-06-30
Arizona,19,2019-06-30
Arkansas,0,2019-06-30
California,30,2019-06-30
Colorado,10,2019-06-30
Connecticut,51,2019-06-30
Delaware,70,2019-06-30
District of Columbia,100,2019-06-30
Florida,14,2019-06-30
Georgia,40,2019-06-30
Hawaii,0,2019-06-30
Idaho,0,2019-06-30
Illinois,32,2019-06-30
Indiana,12,2019-06-30
Iowa,0,2019-06-30
Kansas,0,2019-06-30
Kentucky,36,2019-06-30
Louisiana,18,2019-06-30
Maine,0,2019-06-30
Maryland,0,2019-06-30
Massachusetts,24,2019-06-30
Michigan,0,2019-06-30
Minnesota,0,2019-06-30
Mississippi,33,2019-06-30
Missouri,11,2019-06-30
Montana,0,2019-06-30
Nebraska,0,2019-06-30
Nevada,0,2019-06-30
New Hampshire,48,2019-06-30
New Jersey,25,2019-06-30
New Mexico,0,2019-06-30
New York,33,2019-06-30
North Carolina,30,2019-06-30
North Dakota,0,2019-06-30
Ohio,11,2019-06-30
Oklahoma,0,2019-06-30
Oregon,30,2019-06-30
Pennsylvania,5,2019-06-30
Rhode Island,0,2019-06-30
South Carolina,0,2019-06-30
South Dakota,0,2019-06-30
Tennessee,10,2019-06-30
Texas,17,2019-06-30
Utah,0,2019-06-30
Vermont,0,2019-06-30
Virginia,34,2019-06-30
Washington,54,2019-06-30
West Virginia,0,2019-06-30
Wisconsin,11,2019-06-30
Wyoming,0,2019-06-30
Alabama,68,2019-07-31
Alaska,0,2019-07-31
Arizona,13,2019-07-31
Arkansas,0,2019-07-31
California,40,2019-07-31
Colorado,14,2019-07-31
Connecticut,49,2019-07-31
Delaware,100,2019-07-31
District of Columbia,0,2019-07-31
Florida,41,2019-07-31
Georgia,39,2019-07-31
Hawaii,0,2019-07-31
Idaho,0,2019-07-31
Illinois,44,2019-07-31
Indiana,45,2019-07-31
Iowa,0,2019-07-31
Kansas,0,2019-07-31
Kentucky,25,2019-07-31
Louisiana,50,2019-07-31
Maine,71,2019-07-31
Maryland,14,2019-07-31
Massachusetts,35,2019-07-31
Michigan,0,2019-07-31
Minnesota,0,2019-07-31
Mississippi,0,2019-07-31
Missouri,16,2019-07-31
Montana,0,2019-07-31
Nebraska,0,2019-07-31
Nevada,0,2019-07-31
New Hampshire,0,2019-07-31
New Jersey,37,2019-07-31
New Mexico,49,2019-07-31
New York,59,2019-07-31
North Carolina,17,2019-07-31
North Dakota,0,2019-07-31
Ohio,16,2019-07-31
Oklahoma,0,2019-07-31
Oregon,22,2019-07-31
Pennsylvania,29,2019-07-31
Rhode Island,84,2019-07-31
South Carolina,0,2019-07-31
South Dakota,0,2019-07-31
Tennessee,13,2019-07-31
Texas,36,2019-07-31
Utah,0,2019-07-31
Vermont,0,2019-07-31
Virginia,19,2019-07-31
Washington,23,2019-07-31
West Virginia,0,2019-07-31
Wisconsin,0,2019-07-31
Wyoming,0,2019-07-31
Alabama,15,2019-08-31
Alaska,0,2019-08-31
Arizona,19,2019-08-31
Arkansas,27,2019-08-31
California,13,2019-08-31
Colorado,40,2019-08-31
Connecticut,0,2019-08-31
Delaware,0,2019-08-31
District of Columbia,100,2019-08-31
Florida,20,2019-08-31
Georgia,6,2019-08-31
Hawaii,0,2019-08-31
Idaho,0,2019-08-31
Illinois,17,2019-08-31
Indiana,11,2019-08-31
Iowa,0,2019-08-31
Kansas,0,2019-08-31
Kentucky,17,2019-08-31
Louisiana,17,2019-08-31
Maine,51,2019-08-31
Maryland,19,2019-08-31
Massachusetts,24,2019-08-31
Michigan,26,2019-08-31
Minnesota,22,2019-08-31
Mississippi,0,2019-08-31
Missouri,0,2019-08-31
Montana,0,2019-08-31
Nebraska,0,2019-08-31
Nevada,0,2019-08-31
New Hampshire,49,2019-08-31
New Jersey,13,2019-08-31
New Mexico,0,2019-08-31
New York,41,2019-08-31
North Carolina,34,2019-08-31
North Dakota,0,2019-08-31
Ohio,5,2019-08-31
Oklahoma,20,2019-08-31
Oregon,0,2019-08-31
Pennsylvania,15,2019-08-31
Rhode Island,0,2019-08-31
South Carolina,0,2019-08-31
South Dakota,0,2019-08-31
Tennessee,20,2019-08-31
Texas,6,2019-08-31
Utah,0,2019-08-31
Vermont,0,2019-08-31
Virginia,13,2019-08-31
Washington,24,2019-08-31
West Virginia,0,2019-08-31
Wisconsin,22,2019-08-31
Wyoming,0,2019-08-31
Alabama,20,2019-09-30
Alaska,0,2019-09-30
Arizona,25,2019-09-30
Arkansas,72,2019-09-30
California,23,2019-09-30
Colorado,39,2019-09-30
Connecticut,21,2019-09-30
Delaware,0,2019-09-30
District of Columbia,61,2019-09-30
Florida,38,2019-09-30
Georgia,37,2019-09-30
Hawaii,0,2019-09-30
Idaho,0,2019-09-30
Illinois,0,2019-09-30
Indiana,29,2019-09-30
Iowa,0,2019-09-30
Kansas,0,2019-09-30
Kentucky,83,2019-09-30
Louisiana,0,2019-09-30
Maine,0,2019-09-30
Maryland,38,2019-09-30
Massachusetts,30,2019-09-30
Michigan,18,2019-09-30
Minnesota,14,2019-09-30
Mississippi,0,2019-09-30
Missouri,0,2019-09-30
Montana,100,2019-09-30
Nebraska,0,2019-09-30
Nevada,0,2019-09-30
New Hampshire,0,2019-09-30
New Jersey,33,2019-09-30
New Mexico,46,2019-09-30
New York,20,2019-09-30
North Carolina,53,2019-09-30
North Dakota,0,2019-09-30
Ohio,43,2019-09-30
Oklahoma,0,2019-09-30
Oregon,0,2019-09-30
Pennsylvania,19,2019-09-30
Rhode Island,0,2019-09-30
South Carolina,0,2019-09-30
South Dakota,0,2019-09-30
Tennessee,25,2019-09-30
Texas,30,2019-09-30
Utah,26,2019-09-30
Vermont,0,2019-09-30
Virginia,50,2019-09-30
Washington,54,2019-09-30
West Virginia,0,2019-09-30
Wisconsin,29,2019-09-30
Wyoming,0,2019-09-30
Alabama,0,2019-10-31
Alaska,0,2019-10-31
Arizona,7,2019-10-31
Arkansas,0,2019-10-31
California,10,2019-10-31
Colorado,14,2019-10-31
Connecticut,0,2019-10-31
Delaware,100,2019-10-31
District of Columbia,0,2019-10-31
Florida,20,2019-10-31
Georgia,16,2019-10-31
Hawaii,72,2019-10-31
Idaho,31,2019-10-31
Illinois,7,2019-10-31
Indiana,8,2019-10-31
Iowa,0,2019-10-31
Kansas,0,2019-10-31
Kentucky,12,2019-10-31
Louisiana,0,2019-10-31
Maine,0,2019-10-31
Maryland,7,2019-10-31
Massachusetts,17,2019-10-31
Michigan,9,2019-10-31
Minnesota,22,2019-10-31
Mississippi,0,2019-10-31
Missouri,13,2019-10-31
Montana,0,2019-10-31
Nebraska,0,2019-10-31
Nevada,15,2019-10-31
New Hampshire,0,2019-10-31
New Jersey,9,2019-10-31
New Mexico,25,2019-10-31
New York,22,2019-10-31
North Carolina,12,2019-10-31
North Dakota,0,2019-10-31
Ohio,4,2019-10-31
Oklahoma,0,2019-10-31
Oregon,11,2019-10-31
Pennsylvania,7,2019-10-31
Rhode Island,0,2019-10-31
South Carolina,0,2019-10-31
South Dakota,0,2019-10-31
Tennessee,13,2019-10-31
Texas,13,2019-10-31
Utah,29,2019-10-31
Vermont,0,2019-10-31
Virginia,9,2019-10-31
Washington,11,2019-10-31
West Virginia,0,2019-10-31
Wisconsin,8,2019-10-31
Wyoming,0,2019-10-31
Alabama,0,2019-11-30
Alaska,0,2019-11-30
Arizona,8,2019-11-30
Arkansas,0,2019-11-30
California,22,2019-11-30
Colorado,27,2019-11-30
Connecticut,14,2019-11-30
Delaware,0,2019-11-30
District of Columbia,0,2019-11-30
Florida,18,2019-11-30
Georgia,15,2019-11-30
Hawaii,0,2019-11-30
Idaho,0,2019-11-30
Illinois,0,2019-11-30
Indiana,0,2019-11-30
Iowa,0,2019-11-30
Kansas,47,2019-11-30
Kentucky,15,2019-11-30
Louisiana,0,2019-11-30
Maine,0,2019-11-30
Maryland,0,2019-11-30
Massachusetts,0,2019-11-30
Michigan,6,2019-11-30
Minnesota,19,2019-11-30
Mississippi,0,2019-11-30
Missouri,0,2019-11-30
Montana,0,2019-11-30
Nebraska,0,2019-11-30
Nevada,37,2019-11-30
New Hampshire,0,2019-11-30
New Jersey,22,2019-11-30
New Mexico,0,2019-11-30
New York,23,2019-11-30
North Carolina,10,2019-11-30
North Dakota,0,2019-11-30
Ohio,10,2019-11-30
Oklahoma,0,2019-11-30
Oregon,14,2019-11-30
Pennsylvania,8,2019-11-30
Rhode Island,0,2019-11-30
South Carolina,0,2019-11-30
South Dakota,0,2019-11-30
Tennessee,25,2019-11-30
Texas,23,2019-11-30
Utah,0,2019-11-30
Vermont,100,2019-11-30
Virginia,6,2019-11-30
Washington,15,2019-11-30
West Virginia,0,2019-11-30
Wisconsin,20,2019-11-30
Wyoming,0,2019-11-30
Alabama,27,2019-12-31
Alaska,0,2019-12-31
Arizona,33,2019-12-31
Arkansas,0,2019-12-31
California,32,2019-12-31
Colorado,56,2019-12-31
Connecticut,15,2019-12-31
Delaware,0,2019-12-31
District of Columbia,0,2019-12-31
Florida,28,2019-12-31
Georgia,25,2019-12-31
Hawaii,0,2019-12-31
Idaho,0,2019-12-31
Illinois,25,2019-12-31
Indiana,19,2019-12-31
Iowa,0,2019-12-31
Kansas,47,2019-12-31
Kentucky,15,2019-12-31
Louisiana,15,2019-12-31
Maine,0,2019-12-31
Maryland,35,2019-12-31
Massachusetts,7,2019-12-31
Michigan,12,2019-12-31
Minnesota,10,2019-12-31
Mississippi,55,2019-12-31
Missouri,19,2019-12-31
Montana,69,2019-12-31
Nebraska,30,2019-12-31
Nevada,0,2019-12-31
New Hampshire,0,2019-12-31
New Jersey,35,2019-12-31
New Mexico,63,2019-12-31
New York,31,2019-12-31
North Carolina,10,2019-12-31
North Dakota,0,2019-12-31
Ohio,5,2019-12-31
Oklahoma,18,2019-12-31
Oregon,0,2019-12-31
Pennsylvania,13,2019-12-31
Rhode Island,0,2019-12-31
South Carolina,38,2019-12-31
South Dakota,0,2019-12-31
Tennessee,17,2019-12-31
Texas,15,2019-12-31
Utah,18,2019-12-31
Vermont,100,2019-12-31
Virginia,6,2019-12-31
Washington,44,2019-12-31
West Virginia,0,2019-12-31
Wisconsin,31,2019-12-31
Wyoming,0,2019-12-31
Alabama,9,2020-01-31
Alaska,0,2020-01-31
Arizona,13,2020-01-31
Arkansas,0,2020-01-31
California,13,2020-01-31
Colorado,0,2020-01-31
Connecticut,22,2020-01-31
Delaware,0,2020-01-31
District of Columbia,0,2020-01-31
Florida,15,2020-01-31
Georgia,24,2020-01-31
Hawaii,35,2020-01-31
Idaho,0,2020-01-31
Illinois,28,2020-01-31
Indiana,15,2020-01-31
Iowa,0,2020-01-31
Kansas,0,2020-01-31
Kentucky,22,2020-01-31
Louisiana,24,2020-01-31
Maine,0,2020-01-31
Maryland,20,2020-01-31
Massachusetts,40,2020-01-31
Michigan,14,2020-01-31
Minnesota,16,2020-01-31
Mississippi,21,2020-01-31
Missouri,0,2020-01-31
Montana,0,2020-01-31
Nebraska,23,2020-01-31
Nevada,29,2020-01-31
New Hampshire,0,2020-01-31
New Jersey,9,2020-01-31
New Mexico,24,2020-01-31
New York,26,2020-01-31
North Carolina,16,2020-01-31
North Dakota,0,2020-01-31
Ohio,11,2020-01-31
Oklahoma,28,2020-01-31
Oregon,0,2020-01-31
Pennsylvania,10,2020-01-31
Rhode Island,0,2020-01-31
South Carolina,38,2020-01-31
South Dakota,0,2020-01-31
Tennessee,14,2020-01-31
Texas,19,2020-01-31
Utah,0,2020-01-31
Vermont,0,2020-01-31
Virginia,24,2020-01-31
Washington,17,2020-01-31
West Virginia,0,2020-01-31
Wisconsin,32,2020-01-31
Wyoming,100,2020-01-31
Alabama,0,2020-02-29
Alaska,0,2020-02-29
Arizona,8,2020-02-29
Arkansas,0,2020-02-29
California,13,2020-02-29
Colorado,9,2020-02-29
Connecticut,28,2020-02-29
Delaware,0,2020-02-29
District of Columbia,100,2020-02-29
Florida,32,2020-02-29
Georgia,14,2020-02-29
Hawaii,43,2020-02-29
Idaho,0,2020-02-29
Illinois,16,2020-02-29
Indiana,10,2020-02-29
Iowa,0,2020-02-29
Kansas,0,2020-02-29
Kentucky,0,2020-02-29
Louisiana,0,2020-02-29
Maine,91,2020-02-29
Maryland,25,2020-02-29
Massachusetts,14,2020-02-29
Michigan,6,2020-02-29
Minnesota,10,2020-02-29
Mississippi,56,2020-02-29
Missouri,0,2020-02-29
Montana,0,2020-02-29
Nebraska,59,2020-02-29
Nevada,19,2020-02-29
New Hampshire,0,2020-02-29
New Jersey,16,2020-02-29
New Mexico,0,2020-02-29
New York,43,2020-02-29
North Carolina,31,2020-02-29
North Dakota,0,2020-02-29
Ohio,14,2020-02-29
Oklahoma,0,2020-02-29
Oregon,14,2020-02-29
Pennsylvania,0,2020-02-29
Rhode Island,0,2020-02-29
South Carolina,12,2020-02-29
South Dakota,0,2020-02-29
Tennessee,0,2020-02-29
Texas,17,2020-02-29
Utah,0,2020-02-29
Vermont,0,2020-02-29
Virginia,6,2020-02-29
Washington,14,2020-02-29
West Virginia,0,2020-02-29
Wisconsin,10,2020-02-29
Wyoming,0,2020-02-29
Alabama,0,2020-03-31
Alaska,0,2020-03-31
Arizona,13,2020-03-31
Arkansas,0,2020-03-31
California,21,2020-03-31
Colorado,8,2020-03-31
Connecticut,11,2020-03-31
Delaware,0,2020-03-31
District of Columbia,0,2020-03-31
Florida,19,2020-03-31
Georgia,8,2020-03-31
Hawaii,74,2020-03-31
Idaho,0,2020-03-31
Illinois,17,2020-03-31
Indiana,39,2020-03-31
Iowa,0,2020-03-31
Kansas,19,2020-03-31
Kentucky,0,2020-03-31
Louisiana,0,2020-03-31
Maine,36,2020-03-31
Maryland,14,2020-03-31
Massachusetts,12,2020-03-31
Michigan,0,2020-03-31
Minnesota,24,2020-03-31
Mississippi,0,2020-03-31
Missouri,16,2020-03-31
Montana,53,2020-03-31
Nebraska,0,2020-03-31
Nevada,0,2020-03-31
New Hampshire,0,2020-03-31
New Jersey,13,2020-03-31
New Mexico,0,2020-03-31
New York,14,2020-03-31
North Carolina,25,2020-03-31
North Dakota,0,2020-03-31
Ohio,4,2020-03-31
Oklahoma,0,2020-03-31
Oregon,0,2020-03-31
Pennsylvania,14,2020-03-31
Rhode Island,0,2020-03-31
South Carolina,10,2020-03-31
South Dakota,0,2020-03-31
Tennessee,7,2020-03-31
Texas,22,2020-03-31
Utah,0,2020-03-31
Vermont,0,2020-03-31
Virginia,10,2020-03-31
Washington,18,2020-03-31
West Virginia,0,2020-03-31
Wisconsin,0,2020-03-31
Wyoming,100,2020-03-31
Alabama,0,2020-04-30
Alaska,0,2020-04-30
Arizona,23,2020-04-30
Arkansas,34,2020-04-30
California,24,2020-04-30
Colorado,78,2020-04-30
Connecticut,93,2020-04-30
Delaware,0,2020-04-30
District of Columbia,86,2020-04-30
Florida,36,2020-04-30
Georgia,20,2020-04-30
Hawaii,0,2020-04-30
Idaho,53,2020-04-30
Illinois,23,2020-04-30
Indiana,27,2020-04-30
Iowa,0,2020-04-30
Kansas,33,2020-04-30
Kentucky,41,2020-04-30
Louisiana,21,2020-04-30
Maine,62,2020-04-30
Maryland,45,2020-04-30
Massachusetts,20,2020-04-30
