geoName,Broker,year
Georgia,11,2014-06-30
Hawaii,98,2014-06-30
Idaho,0,2014-06-30
Illinois,5,2014-06-30
Indiana,17,2014-06-30
Iowa,0,2014-06-30
Kansas,61,2014-06-30
Kentucky,0,2014-06-30
Louisiana,17,2014-06-30
Maine,63,2014-06-30
Maryland,38,2014-06-30
Massachusetts,16,2014-06-30
Michigan,45,2014-06-30
Minnesota,23,2014-06-30
Mississippi,0,2014-06-30
Missouri,48,2014-06-30
Montana,100,2014-06-30
Nebraska,0,2014-06-30
Nevada,22,2014-06-30
New Hampshire,0,2014-06-30
New Jersey,30,2014-06-30
New Mexico,0,2014-06-30
New York,88,2014-06-30
North Carolina,25,2014-06-30
North Dakota,0,2014-06-30
Ohio,16,2014-06-30
Oklahoma,26,2014-06-30
Oregon,10,2014-06-30
Pennsylvania,24,2014-06-30
Rhode Island,0,2014-06-30
South Carolina,17,2014-06-30
South Dakota,0,2014-06-30
Tennessee,52,2014-06-30
Texas,34,2014-06-30
Utah,58,2014-06-30
Vermont,0,2014-06-30
Virginia,22,2014-06-30
Washington,37,2014-06-30
West Virginia,68,2014-06-30
Wisconsin,39,2014-06-30
Wyoming,0,2014-06-30
Alabama,20,2014-07-31
Alaska,100,2014-07-31
Arizona,30,2014-07-31
Arkansas,41,2014-07-31
California,31,2014-07-31
Colorado,28,2014-07-31
Connecticut,45,2014-07-31
Delaware,0,2014-07-31
District of Columbia,0,2014-07-31
Florida,39,2014-07-31
Georgia,10,2014-07-31
Hawaii,24,2014-07-31
Idaho,0,2014-07-31
Illinois,23,2014-07-31
Indiana,0,2014-07-31
Iowa,0,2014-07-31
Kansas,18,2014-07-31
Kentucky,16,2014-07-31
Louisiana,18,2014-07-31
Maine,57,2014-07-31
Maryland,24,2014-07-31
Massachusetts,44,2014-07-31
Michigan,0,2014-07-31
Minnesota,22,2014-07-31
Mississippi,83,2014-07-31
Missouri,33,2014-07-31
Montana,0,2014-07-31
Nebraska,75,2014-07-31
Nevada,20,2014-07-31
New Hampshire,0,2014-07-31
New Jersey,43,2014-07-31
New Mexico,0,2014-07-31
New York,61,2014-07-31
North Carolina,7,2014-07-31
North Dakota,0,2014-07-31
Ohio,14,2014-07-31
Oklahoma,24,2014-07-31
Oregon,19,2014-07-31
Pennsylvania,17,2014-07-31
Rhode Island,0,2014-07-31
South Carolina,0,2014-07-31
South Dakota,0,2014-07-31
Tennessee,0,2014-07-31
Texas,41,2014-07-31
Utah,0,2014-07-31
Vermont,0,2014-07-31
Virginia,15,2014-07-31
Washington,32,2014-07-31
West Virginia,0,2014-07-31
Wisconsin,24,2014-07-31
Wyoming,0,2014-07-31
Alabama,12,2014-08-31
Alaska,0,2014-08-31
Arizona,39,2014-08-31
Arkansas,0,2014-08-31
California,17,2014-08-31
Colorado,49,2014-08-31
Connecticut,12,2014-08-31
Delaware,0,2014-08-31
District of Columbia,28,2014-08-31
Florida,16,2014-08-31
Georgia,12,2014-08-31
Hawaii,0,2014-08-31
Idaho,30,2014-08-31
Illinois,19,2014-08-31
Indiana,8,2014-08-31
Iowa,0,2014-08-31
Kansas,21,2014-08-31
Kentucky,8,2014-08-31
Louisiana,10,2014-08-31
Maine,31,2014-08-31
Maryland,0,2014-08-31
Massachusetts,8,2014-08-31
Michigan,12,2014-08-31
Minnesota,6,2014-08-31
Mississippi,0,2014-08-31
Missouri,19,2014-08-31
Montana,100,2014-08-31
Nebraska,0,2014-08-31
Nevada,23,2014-08-31
New Hampshire,0,2014-08-31
New Jersey,16,2014-08-31
New Mexico,0,2014-08-31
New York,28,2014-08-31
North Carolina,16,2014-08-31
North Dakota,0,2014-08-31
Ohio,8,2014-08-31
Oklahoma,8,2014-08-31
Oregon,27,2014-08-31
Pennsylvania,12,2014-08-31
Rhode Island,0,2014-08-31
South Carolina,0,2014-08-31
South Dakota,0,2014-08-31
Tennessee,7,2014-08-31
Texas,15,2014-08-31
Utah,14,2014-08-31
Vermont,0,2014-08-31
Virginia,6,2014-08-31
Washington,12,2014-08-31
West Virginia,0,2014-08-31
Wisconsin,0,2014-08-31
Wyoming,94,2014-08-31
Alabama,0,2014-09-30
Alaska,0,2014-09-30
Arizona,17,2014-09-30
Arkansas,21,2014-09-30
California,25,2014-09-30
Colorado,44,2014-09-30
Connecticut,24,2014-09-30
Delaware,100,2014-09-30
District of Columbia,22,2014-09-30
Florida,22,2014-09-30
Georgia,12,2014-09-30
Hawaii,26,2014-09-30
Idaho,0,2014-09-30
Illinois,12,2014-09-30
Indiana,8,2014-09-30
Iowa,0,2014-09-30
Kansas,22,2014-09-30
Kentucky,0,2014-09-30
Louisiana,11,2014-09-30
Maine,0,2014-09-30
Maryland,6,2014-09-30
Massachusetts,4,2014-09-30
Michigan,4,2014-09-30
Minnesota,12,2014-09-30
Mississippi,0,2014-09-30
Missouri,12,2014-09-30
Montana,97,2014-09-30
Nebraska,0,2014-09-30
Nevada,13,2014-09-30
New Hampshire,0,2014-09-30
New Jersey,8,2014-09-30
New Mexico,0,2014-09-30
New York,27,2014-09-30
North Carolina,4,2014-09-30
North Dakota,58,2014-09-30
Ohio,4,2014-09-30
Oklahoma,14,2014-09-30
Oregon,4,2014-09-30
Pennsylvania,6,2014-09-30
Rhode Island,0,2014-09-30
South Carolina,0,2014-09-30
South Dakota,0,2014-09-30
Tennessee,7,2014-09-30
Texas,18,2014-09-30
Utah,0,2014-09-30
Vermont,0,2014-09-30
Virginia,12,2014-09-30
Washington,13,2014-09-30
West Virginia,0,2014-09-30
Wisconsin,6,2014-09-30
Wyoming,0,2014-09-30
Alabama,0,2014-10-31
Alaska,0,2014-10-31
Arizona,24,2014-10-31
Arkansas,0,2014-10-31
California,36,2014-10-31
Colorado,25,2014-10-31
Connecticut,26,2014-10-31
Delaware,0,2014-10-31
District of Columbia,0,2014-10-31
Florida,26,2014-10-31
Georgia,13,2014-10-31
Hawaii,0,2014-10-31
Idaho,0,2014-10-31
Illinois,38,2014-10-31
Indiana,34,2014-10-31
Iowa,0,2014-10-31
Kansas,0,2014-10-31
Kentucky,0,2014-10-31
Louisiana,0,2014-10-31
Maine,0,2014-10-31
Maryland,0,2014-10-31
Massachusetts,25,2014-10-31
Michigan,17,2014-10-31
Minnesota,37,2014-10-31
Mississippi,49,2014-10-31
Missouri,14,2014-10-31
Montana,100,2014-10-31
Nebraska,0,2014-10-31
Nevada,29,2014-10-31
New Hampshire,62,2014-10-31
New Jersey,33,2014-10-31
New Mexico,0,2014-10-31
New York,30,2014-10-31
North Carolina,0,2014-10-31
North Dakota,0,2014-10-31
Ohio,16,2014-10-31
Oklahoma,18,2014-10-31
Oregon,9,2014-10-31
Pennsylvania,17,2014-10-31
Rhode Island,67,2014-10-31
South Carolina,39,2014-10-31
South Dakota,0,2014-10-31
Tennessee,64,2014-10-31
Texas,15,2014-10-31
Utah,27,2014-10-31
Vermont,0,2014-10-31
Virginia,4,2014-10-31
Washington,9,2014-10-31
West Virginia,0,2014-10-31
Wisconsin,13,2014-10-31
Wyoming,0,2014-10-31
Alabama,0,2014-11-30
Alaska,0,2014-11-30
Arizona,6,2014-11-30
Arkansas,0,2014-11-30
California,10,2014-11-30
Colorado,18,2014-11-30
Connecticut,26,2014-11-30
Delaware,54,2014-11-30
District of Columbia,7,2014-11-30
Florida,17,2014-11-30
Georgia,10,2014-11-30
Hawaii,18,2014-11-30
Idaho,0,2014-11-30
Illinois,11,2014-11-30
Indiana,9,2014-11-30
Iowa,0,2014-11-30
Kansas,0,2014-11-30
Kentucky,0,2014-11-30
Louisiana,0,2014-11-30
Maine,0,2014-11-30
Maryland,7,2014-11-30
Massachusetts,12,2014-11-30
Michigan,9,2014-11-30
Minnesota,18,2014-11-30
Mississippi,0,2014-11-30
Missouri,21,2014-11-30
Montana,100,2014-11-30
Nebraska,0,2014-11-30
Nevada,28,2014-11-30
New Hampshire,0,2014-11-30
New Jersey,16,2014-11-30
New Mexico,0,2014-11-30
New York,9,2014-11-30
North Carolina,29,2014-11-30
North Dakota,58,2014-11-30
Ohio,4,2014-11-30
Oklahoma,17,2014-11-30
Oregon,14,2014-11-30
Pennsylvania,8,2014-11-30
Rhode Island,0,2014-11-30
South Carolina,10,2014-11-30
South Dakota,0,2014-11-30
Tennessee,6,2014-11-30
Texas,7,2014-11-30
Utah,12,2014-11-30
Vermont,0,2014-11-30
Virginia,6,2014-11-30
Washington,13,2014-11-30
West Virginia,0,2014-11-30
Wisconsin,20,2014-11-30
Wyoming,91,2014-11-30
Alabama,0,2014-12-31
Alaska,0,2014-12-31
Arizona,10,2014-12-31
Arkansas,76,2014-12-31
California,31,2014-12-31
Colorado,21,2014-12-31
Connecticut,22,2014-12-31
Delaware,0,2014-12-31
District of Columbia,0,2014-12-31
Florida,44,2014-12-31
Georgia,22,2014-12-31
Hawaii,0,2014-12-31
Idaho,0,2014-12-31
Illinois,29,2014-12-31
Indiana,15,2014-12-31
Iowa,26,2014-12-31
Kansas,0,2014-12-31
Kentucky,0,2014-12-31
Louisiana,19,2014-12-31
Maine,0,2014-12-31
Maryland,35,2014-12-31
Massachusetts,22,2014-12-31
Michigan,8,2014-12-31
Minnesota,31,2014-12-31
Mississippi,0,2014-12-31
Missouri,0,2014-12-31
Montana,0,2014-12-31
Nebraska,0,2014-12-31
Nevada,24,2014-12-31
New Hampshire,0,2014-12-31
New Jersey,29,2014-12-31
New Mexico,49,2014-12-31
New York,50,2014-12-31
North Carolina,34,2014-12-31
North Dakota,100,2014-12-31
Ohio,14,2014-12-31
Oklahoma,14,2014-12-31
Oregon,8,2014-12-31
Pennsylvania,0,2014-12-31
Rhode Island,0,2014-12-31
South Carolina,50,2014-12-31
South Dakota,0,2014-12-31
Tennessee,22,2014-12-31
Texas,12,2014-12-31
Utah,22,2014-12-31
Vermont,0,2014-12-31
Virginia,20,2014-12-31
Washington,66,2014-12-31
West Virginia,0,2014-12-31
Wisconsin,0,2014-12-31
Wyoming,0,2014-12-31
Alabama,13,2015-01-31
Alaska,0,2015-01-31
Arizona,0,2015-01-31
Arkansas,0,2015-01-31
California,19,2015-01-31
Colorado,45,2015-01-31
Connecticut,13,2015-01-31
Delaware,55,2015-01-31
District of Columbia,16,2015-01-31
Florida,24,2015-01-31
Georgia,16,2015-01-31
Hawaii,20,2015-01-31
Idaho,61,2015-01-31
Illinois,23,2015-01-31
Indiana,9,2015-01-31
Iowa,0,2015-01-31
Kansas,0,2015-01-31
Kentucky,16,2015-01-31
Louisiana,0,2015-01-31
Maine,0,2015-01-31
Maryland,14,2015-01-31
Massachusetts,17,2015-01-31
Michigan,9,2015-01-31
Minnesota,12,2015-01-31
Mississippi,23,2015-01-31
Missouri,21,2015-01-31
Montana,100,2015-01-31
Nebraska,0,2015-01-31
Nevada,14,2015-01-31
New Hampshire,0,2015-01-31
New Jersey,38,2015-01-31
New Mexico,0,2015-01-31
New York,38,2015-01-31
North Carolina,12,2015-01-31
North Dakota,0,2015-01-31
Ohio,20,2015-01-31
Oklahoma,8,2015-01-31
Oregon,20,2015-01-31
Pennsylvania,8,2015-01-31
Rhode Island,0,2015-01-31
South Carolina,10,2015-01-31
South Dakota,0,2015-01-31
Tennessee,18,2015-01-31
Texas,17,2015-01-31
Utah,54,2015-01-31
Vermont,53,2015-01-31
Virginia,3,2015-01-31
Washington,9,2015-01-31
West Virginia,0,2015-01-31
Wisconsin,7,2015-01-31
Wyoming,0,2015-01-31
Alabama,0,2015-02-28
Alaska,0,2015-02-28
Arizona,16,2015-02-28
Arkansas,0,2015-02-28
California,17,2015-02-28
Colorado,23,2015-02-28
Connecticut,26,2015-02-28
Delaware,0,2015-02-28
District of Columbia,28,2015-02-28
Florida,18,2015-02-28
Georgia,7,2015-02-28
Hawaii,0,2015-02-28
Idaho,0,2015-02-28
Illinois,18,2015-02-28
Indiana,6,2015-02-28
Iowa,0,2015-02-28
Kansas,0,2015-02-28
Kentucky,6,2015-02-28
Louisiana,8,2015-02-28
Maine,21,2015-02-28
Maryland,5,2015-02-28
Massachusetts,9,2015-02-28
Michigan,9,2015-02-28
Minnesota,0,2015-02-28
Mississippi,20,2015-02-28
Missouri,10,2015-02-28
Montana,100,2015-02-28
Nebraska,0,2015-02-28
Nevada,9,2015-02-28
New Hampshire,22,2015-02-28
New Jersey,22,2015-02-28
New Mexico,0,2015-02-28
New York,22,2015-02-28
North Carolina,3,2015-02-28
North Dakota,0,2015-02-28
Ohio,11,2015-02-28
Oklahoma,11,2015-02-28
Oregon,7,2015-02-28
Pennsylvania,14,2015-02-28
Rhode Island,22,2015-02-28
South Carolina,6,2015-02-28
South Dakota,0,2015-02-28
Tennessee,0,2015-02-28
Texas,6,2015-02-28
Utah,19,2015-02-28
Vermont,0,2015-02-28
Virginia,3,2015-02-28
Washington,18,2015-02-28
West Virginia,0,2015-02-28
Wisconsin,0,2015-02-28
Wyoming,61,2015-02-28
Alabama,8,2015-03-31
Alaska,0,2015-03-31
Arizona,0,2015-03-31
Arkansas,0,2015-03-31
California,7,2015-03-31
Colorado,23,2015-03-31
Connecticut,0,2015-03-31
Delaware,0,2015-03-31
District of Columbia,22,2015-03-31
Florida,14,2015-03-31
Georgia,6,2015-03-31
Hawaii,12,2015-03-31
Idaho,17,2015-03-31
Illinois,14,2015-03-31
Indiana,10,2015-03-31
Iowa,0,2015-03-31
Kansas,0,2015-03-31
Kentucky,9,2015-03-31
Louisiana,0,2015-03-31
Maine,0,2015-03-31
Maryland,16,2015-03-31
Massachusetts,9,2015-03-31
Michigan,5,2015-03-31
Minnesota,4,2015-03-31
Mississippi,0,2015-03-31
Missouri,4,2015-03-31
Montana,27,2015-03-31
Nebraska,11,2015-03-31
Nevada,16,2015-03-31
New Hampshire,0,2015-03-31
New Jersey,10,2015-03-31
New Mexico,16,2015-03-31
New York,21,2015-03-31
North Carolina,9,2015-03-31
North Dakota,0,2015-03-31
Ohio,5,2015-03-31
Oklahoma,5,2015-03-31
Oregon,3,2015-03-31
Pennsylvania,7,2015-03-31
Rhode Island,19,2015-03-31
South Carolina,5,2015-03-31
South Dakota,0,2015-03-31
Tennessee,7,2015-03-31
Texas,6,2015-03-31
Utah,0,2015-03-31
Vermont,0,2015-03-31
Virginia,5,2015-03-31
Washington,5,2015-03-31
West Virginia,0,2015-03-31
Wisconsin,0,2015-03-31
Wyoming,100,2015-03-31
Alabama,31,2015-04-30
Alaska,0,2015-04-30
Arizona,49,2015-04-30
Arkansas,0,2015-04-30
California,36,2015-04-30
Colorado,89,2015-04-30
Connecticut,0,2015-04-30
Delaware,0,2015-04-30
District of Columbia,99,2015-04-30
Florida,32,2015-04-30
Georgia,36,2015-04-30
Hawaii,87,2015-04-30
Idaho,0,2015-04-30
Illinois,18,2015-04-30
Indiana,20,2015-04-30
Iowa,65,2015-04-30
Kansas,0,2015-04-30
Kentucky,36,2015-04-30
Louisiana,0,2015-04-30
Maine,0,2015-04-30
Maryland,31,2015-04-30
Massachusetts,9,2015-04-30
Michigan,30,2015-04-30
Minnesota,13,2015-04-30
Mississippi,0,2015-04-30
Missouri,15,2015-04-30
Montana,100,2015-04-30
Nebraska,42,2015-04-30
Nevada,0,2015-04-30
New Hampshire,0,2015-04-30
New Jersey,35,2015-04-30
New Mexico,61,2015-04-30
New York,62,2015-04-30
North Carolina,52,2015-04-30
North Dakota,0,2015-04-30
Ohio,18,2015-04-30
Oklahoma,52,2015-04-30
Oregon,28,2015-04-30
Pennsylvania,61,2015-04-30
Rhode Island,72,2015-04-30
South Carolina,0,2015-04-30
South Dakota,0,2015-04-30
Tennessee,38,2015-04-30
Texas,25,2015-04-30
Utah,30,2015-04-30
Vermont,0,2015-04-30
Virginia,18,2015-04-30
Washington,0,2015-04-30
West Virginia,0,2015-04-30
Wisconsin,0,2015-04-30
Wyoming,0,2015-04-30
Alabama,15,2015-05-31
Alaska,0,2015-05-31
Arizona,12,2015-05-31
Arkansas,0,2015-05-31
California,20,2015-05-31
Colorado,57,2015-05-31
Connecticut,26,2015-05-31
Delaware,0,2015-05-31
District of Columbia,16,2015-05-31
Florida,24,2015-05-31
Georgia,17,2015-05-31
Hawaii,0,2015-05-31
Idaho,0,2015-05-31
Illinois,11,2015-05-31
Indiana,32,2015-05-31
Iowa,0,2015-05-31
Kansas,15,2015-05-31
Kentucky,0,2015-05-31
Louisiana,13,2015-05-31
Maine,66,2015-05-31
Maryland,21,2015-05-31
Massachusetts,35,2015-05-31
Michigan,5,2015-05-31
Minnesota,27,2015-05-31
Mississippi,0,2015-05-31
Missouri,7,2015-05-31
Montana,100,2015-05-31
Nebraska,0,2015-05-31
Nevada,26,2015-05-31
New Hampshire,0,2015-05-31
New Jersey,20,2015-05-31
New Mexico,0,2015-05-31
New York,37,2015-05-31
North Carolina,17,2015-05-31
North Dakota,0,2015-05-31
Ohio,13,2015-05-31
Oklahoma,19,2015-05-31
Oregon,69,2015-05-31
Pennsylvania,17,2015-05-31
Rhode Island,34,2015-05-31
South Carolina,27,2015-05-31
South Dakota,0,2015-05-31
Tennessee,13,2015-05-31
Texas,10,2015-05-31
Utah,0,2015-05-31
Vermont,0,2015-05-31
Virginia,6,2015-05-31
Washington,25,2015-05-31
West Virginia,0,2015-05-31
Wisconsin,0,2015-05-31
Wyoming,0,2015-05-31
Alabama,30,2015-06-30
Alaska,0,2015-06-30
Arizona,13,2015-06-30
Arkansas,28,2015-06-30
California,15,2015-06-30
Colorado,37,2015-06-30
Connecticut,0,2015-06-30
Delaware,65,2015-06-30
District of Columbia,0,2015-06-30
Florida,28,2015-06-30
Georgia,10,2015-06-30
Hawaii,31,2015-06-30
Idaho,95,2015-06-30
Illinois,18,2015-06-30
Indiana,22,2015-06-30
Iowa,17,2015-06-30
Kansas,19,2015-06-30
Kentucky,0,2015-06-30
Louisiana,0,2015-06-30
Maine,34,2015-06-30
Maryland,24,2015-06-30
Massachusetts,16,2015-06-30
Michigan,17,2015-06-30
Minnesota,8,2015-06-30
Mississippi,0,2015-06-30
Missouri,24,2015-06-30
Montana,0,2015-06-30
Nebraska,0,2015-06-30
Nevada,14,2015-06-30
New Hampshire,0,2015-06-30
New Jersey,32,2015-06-30
New Mexico,32,2015-06-30
New York,34,2015-06-30
North Carolina,0,2015-06-30
North Dakota,0,2015-06-30
Ohio,0,2015-06-30
Oklahoma,36,2015-06-30
Oregon,0,2015-06-30
Pennsylvania,20,2015-06-30
Rhode Island,0,2015-06-30
South Carolina,13,2015-06-30
South Dakota,0,2015-06-30
Tennessee,0,2015-06-30
Texas,9,2015-06-30
Utah,0,2015-06-30
Vermont,0,2015-06-30
Virginia,10,2015-06-30
Washington,30,2015-06-30
West Virginia,40,2015-06-30
Wisconsin,0,2015-06-30
Wyoming,100,2015-06-30
Alabama,0,2015-07-31
Alaska,0,2015-07-31
Arizona,20,2015-07-31
Arkansas,0,2015-07-31
California,26,2015-07-31
Colorado,38,2015-07-31
Connecticut,0,2015-07-31
Delaware,0,2015-07-31
District of Columbia,26,2015-07-31
Florida,39,2015-07-31
Georgia,17,2015-07-31
Hawaii,32,2015-07-31
Idaho,0,2015-07-31
Illinois,13,2015-07-31
Indiana,10,2015-07-31
Iowa,0,2015-07-31
Kansas,0,2015-07-31
Kentucky,16,2015-07-31
Louisiana,32,2015-07-31
Maine,0,2015-07-31
Maryland,9,2015-07-31
Massachusetts,39,2015-07-31
Michigan,18,2015-07-31
Minnesota,8,2015-07-31
Mississippi,29,2015-07-31
Missouri,25,2015-07-31
Montana,54,2015-07-31
Nebraska,0,2015-07-31
Nevada,100,2015-07-31
New Hampshire,0,2015-07-31
New Jersey,20,2015-07-31
New Mexico,0,2015-07-31
New York,30,2015-07-31
North Carolina,18,2015-07-31
North Dakota,0,2015-07-31
Ohio,25,2015-07-31
Oklahoma,37,2015-07-31
Oregon,10,2015-07-31
Pennsylvania,21,2015-07-31
Rhode Island,82,2015-07-31
South Carolina,7,2015-07-31
South Dakota,0,2015-07-31
Tennessee,0,2015-07-31
Texas,10,2015-07-31
Utah,16,2015-07-31
Vermont,0,2015-07-31
Virginia,27,2015-07-31
Washington,11,2015-07-31
West Virginia,0,2015-07-31
Wisconsin,17,2015-07-31
Wyoming,0,2015-07-31
Alabama,0,2015-08-31
Alaska,0,2015-08-31
Arizona,7,2015-08-31
Arkansas,0,2015-08-31
California,21,2015-08-31
Colorado,80,2015-08-31
Connecticut,53,2015-08-31
Delaware,0,2015-08-31
District of Columbia,17,2015-08-31
Florida,19,2015-08-31
Georgia,18,2015-08-31
Hawaii,0,2015-08-31
Idaho,33,2015-08-31
Illinois,21,2015-08-31
Indiana,0,2015-08-31
Iowa,0,2015-08-31
Kansas,19,2015-08-31
Kentucky,0,2015-08-31
Louisiana,0,2015-08-31
Maine,0,2015-08-31
Maryland,59,2015-08-31
Massachusetts,11,2015-08-31
Michigan,23,2015-08-31
Minnesota,16,2015-08-31
Mississippi,29,2015-08-31
Missouri,24,2015-08-31
Montana,0,2015-08-31
Nebraska,0,2015-08-31
Nevada,43,2015-08-31
New Hampshire,0,2015-08-31
New Jersey,10,2015-08-31
New Mexico,33,2015-08-31
New York,33,2015-08-31
North Carolina,21,2015-08-31
North Dakota,0,2015-08-31
Ohio,28,2015-08-31
Oklahoma,0,2015-08-31
Oregon,0,2015-08-31
Pennsylvania,17,2015-08-31
Rhode Island,0,2015-08-31
South Carolina,16,2015-08-31
South Dakota,0,2015-08-31
Tennessee,9,2015-08-31
Texas,9,2015-08-31
Utah,0,2015-08-31
Vermont,0,2015-08-31
Virginia,16,2015-08-31
Washington,6,2015-08-31
West Virginia,0,2015-08-31
Wisconsin,0,2015-08-31
Wyoming,100,2015-08-31
Alabama,9,2015-09-30
Alaska,0,2015-09-30
Arizona,25,2015-09-30
Arkansas,0,2015-09-30
California,18,2015-09-30
Colorado,23,2015-09-30
Connecticut,16,2015-09-30
Delaware,0,2015-09-30
District of Columbia,5,2015-09-30
Florida,12,2015-09-30
Georgia,11,2015-09-30
Hawaii,21,2015-09-30
Idaho,58,2015-09-30
Illinois,7,2015-09-30
Indiana,13,2015-09-30
Iowa,10,2015-09-30
Kansas,20,2015-09-30
Kentucky,0,2015-09-30
Louisiana,0,2015-09-30
Maine,0,2015-09-30
Maryland,11,2015-09-30
Massachusetts,13,2015-09-30
Michigan,0,2015-09-30
Minnesota,10,2015-09-30
Mississippi,0,2015-09-30
Missouri,19,2015-09-30
Montana,100,2015-09-30
Nebraska,0,2015-09-30
Nevada,9,2015-09-30
New Hampshire,0,2015-09-30
New Jersey,21,2015-09-30
New Mexico,41,2015-09-30
New York,18,2015-09-30
North Carolina,5,2015-09-30
North Dakota,0,2015-09-30
Ohio,9,2015-09-30
Oklahoma,11,2015-09-30
Oregon,19,2015-09-30
Pennsylvania,5,2015-09-30
Rhode Island,0,2015-09-30
South Carolina,20,2015-09-30
South Dakota,0,2015-09-30
Tennessee,26,2015-09-30
Texas,10,2015-09-30
Utah,0,2015-09-30
Vermont,0,2015-09-30
Virginia,10,2015-09-30
Washington,28,2015-09-30
West Virginia,0,2015-09-30
Wisconsin,10,2015-09-30
Wyoming,63,2015-09-30
Alabama,0,2015-10-31
Alaska,0,2015-10-31
Arizona,53,2015-10-31
Arkansas,0,2015-10-31
California,52,2015-10-31
Colorado,21,2015-10-31
Connecticut,100,2015-10-31
Delaware,0,2015-10-31
District of Columbia,63,2015-10-31
Florida,38,2015-10-31
Georgia,9,2015-10-31
Hawaii,88,2015-10-31
Idaho,0,2015-10-31
Illinois,55,2015-10-31
Indiana,27,2015-10-31
Iowa,0,2015-10-31
Kansas,0,2015-10-31
Kentucky,40,2015-10-31
Louisiana,0,2015-10-31
Maine,96,2015-10-31
Maryland,22,2015-10-31
Massachusetts,56,2015-10-31
Michigan,0,2015-10-31
Minnesota,20,2015-10-31
Mississippi,0,2015-10-31
Missouri,0,2015-10-31
Montana,0,2015-10-31
Nebraska,56,2015-10-31
Nevada,0,2015-10-31
New Hampshire,100,2015-10-31
New Jersey,62,2015-10-31
New Mexico,86,2015-10-31
New York,85,2015-10-31
North Carolina,23,2015-10-31
North Dakota,0,2015-10-31
Ohio,12,2015-10-31
Oklahoma,0,2015-10-31
Oregon,57,2015-10-31
Pennsylvania,53,2015-10-31
Rhode Island,0,2015-10-31
South Carolina,0,2015-10-31
South Dakota,0,2015-10-31
Tennessee,21,2015-10-31
Texas,36,2015-10-31
Utah,43,2015-10-31
Vermont,0,2015-10-31
Virginia,27,2015-10-31
Washington,15,2015-10-31
West Virginia,0,2015-10-31
Wisconsin,0,2015-10-31
Wyoming,0,2015-10-31
Alabama,0,2015-11-30
Alaska,0,2015-11-30
Arizona,7,2015-11-30
Arkansas,43,2015-11-30
California,20,2015-11-30
Colorado,42,2015-11-30
Connecticut,27,2015-11-30
Delaware,0,2015-11-30
District of Columbia,26,2015-11-30
Florida,28,2015-11-30
Georgia,0,2015-11-30
Hawaii,71,2015-11-30
Idaho,31,2015-11-30
Illinois,23,2015-11-30
Indiana,11,2015-11-30
Iowa,35,2015-11-30
Kansas,0,2015-11-30
Kentucky,0,2015-11-30
Louisiana,33,2015-11-30
Maine,38,2015-11-30
Maryland,18,2015-11-30
Massachusetts,22,2015-11-30
Michigan,18,2015-11-30
Minnesota,0,2015-11-30
Mississippi,0,2015-11-30
Missouri,17,2015-11-30
Montana,54,2015-11-30
Nebraska,0,2015-11-30
Nevada,0,2015-11-30
New Hampshire,0,2015-11-30
New Jersey,24,2015-11-30
New Mexico,35,2015-11-30
New York,31,2015-11-30
North Carolina,14,2015-11-30
North Dakota,0,2015-11-30
Ohio,5,2015-11-30
Oklahoma,0,2015-11-30
Oregon,34,2015-11-30
Pennsylvania,25,2015-11-30
Rhode Island,0,2015-11-30
South Carolina,0,2015-11-30
South Dakota,0,2015-11-30
Tennessee,25,2015-11-30
Texas,18,2015-11-30
Utah,17,2015-11-30
Vermont,0,2015-11-30
Virginia,27,2015-11-30
Washington,31,2015-11-30
West Virginia,0,2015-11-30
Wisconsin,0,2015-11-30
Wyoming,100,2015-11-30
Alabama,0,2015-12-31
Alaska,100,2015-12-31
Arizona,24,2015-12-31
Arkansas,0,2015-12-31
California,17,2015-12-31
Colorado,35,2015-12-31
Connecticut,32,2015-12-31
Delaware,36,2015-12-31
District of Columbia,9,2015-12-31
Florida,21,2015-12-31
Georgia,23,2015-12-31
Hawaii,22,2015-12-31
Idaho,23,2015-12-31
Illinois,8,2015-12-31
Indiana,11,2015-12-31
Iowa,12,2015-12-31
Kansas,0,2015-12-31
Kentucky,0,2015-12-31
Louisiana,27,2015-12-31
Maine,0,2015-12-31
Maryland,0,2015-12-31
Massachusetts,27,2015-12-31
Michigan,15,2015-12-31
Minnesota,22,2015-12-31
Mississippi,0,2015-12-31
Missouri,11,2015-12-31
Montana,40,2015-12-31
Nebraska,0,2015-12-31
Nevada,10,2015-12-31
New Hampshire,0,2015-12-31
New Jersey,32,2015-12-31
New Mexico,0,2015-12-31
New York,51,2015-12-31
North Carolina,17,2015-12-31
North Dakota,0,2015-12-31
Ohio,6,2015-12-31
Oklahoma,0,2015-12-31
Oregon,13,2015-12-31
Pennsylvania,8,2015-12-31
Rhode Island,0,2015-12-31
South Carolina,23,2015-12-31
South Dakota,0,2015-12-31
Tennessee,0,2015-12-31
Texas,17,2015-12-31
Utah,0,2015-12-31
Vermont,0,2015-12-31
Virginia,7,2015-12-31
Washington,4,2015-12-31
West Virginia,0,2015-12-31
Wisconsin,0,2015-12-31
Wyoming,0,2015-12-31
Alabama,22,2016-01-31
Alaska,0,2016-01-31
Arizona,27,2016-01-31
Arkansas,0,2016-01-31
California,24,2016-01-31
Colorado,71,2016-01-31
Connecticut,0,2016-01-31
Delaware,0,2016-01-31
District of Columbia,24,2016-01-31
Florida,29,2016-01-31
