geoName,zillow,year
District of Columbia,58,2014-04-30
Florida,91,2014-04-30
Georgia,63,2014-04-30
Hawaii,53,2014-04-30
Idaho,65,2014-04-30
Illinois,70,2014-04-30
Indiana,67,2014-04-30
Iowa,60,2014-04-30
Kansas,47,2014-04-30
Kentucky,49,2014-04-30
Louisiana,40,2014-04-30
Maine,38,2014-04-30
Maryland,69,2014-04-30
Massachusetts,72,2014-04-30
Michigan,92,2014-04-30
Minnesota,58,2014-04-30
Mississippi,50,2014-04-30
Missouri,70,2014-04-30
Montana,64,2014-04-30
Nebraska,52,2014-04-30
Nevada,97,2014-04-30
New Hampshire,61,2014-04-30
New Jersey,64,2014-04-30
New Mexico,59,2014-04-30
New York,62,2014-04-30
North Carolina,70,2014-04-30
North Dakota,53,2014-04-30
Ohio,68,2014-04-30
Oklahoma,62,2014-04-30
Oregon,74,2014-04-30
Pennsylvania,62,2014-04-30
Rhode Island,75,2014-04-30
South Carolina,69,2014-04-30
South Dakota,34,2014-04-30
Tennessee,81,2014-04-30
Texas,49,2014-04-30
Utah,58,2014-04-30
Vermont,86,2014-04-30
Virginia,64,2014-04-30
Washington,99,2014-04-30
West Virginia,51,2014-04-30
Wisconsin,56,2014-04-30
Wyoming,61,2014-04-30
Alabama,46,2014-05-31
Alaska,54,2014-05-31
Arizona,93,2014-05-31
Arkansas,54,2014-05-31
California,75,2014-05-31
Colorado,78,2014-05-31
Connecticut,63,2014-05-31
Delaware,60,2014-05-31
District of Columbia,47,2014-05-31
Florida,77,2014-05-31
Georgia,55,2014-05-31
Hawaii,39,2014-05-31
Idaho,70,2014-05-31
Illinois,58,2014-05-31
Indiana,60,2014-05-31
Iowa,47,2014-05-31
Kansas,52,2014-05-31
Kentucky,39,2014-05-31
Louisiana,29,2014-05-31
Maine,50,2014-05-31
Maryland,63,2014-05-31
Massachusetts,66,2014-05-31
Michigan,78,2014-05-31
Minnesota,56,2014-05-31
Mississippi,37,2014-05-31
Missouri,69,2014-05-31
Montana,55,2014-05-31
Nebraska,61,2014-05-31
Nevada,85,2014-05-31
New Hampshire,49,2014-05-31
New Jersey,50,2014-05-31
New Mexico,49,2014-05-31
New York,49,2014-05-31
North Carolina,63,2014-05-31
North Dakota,41,2014-05-31
Ohio,66,2014-05-31
Oklahoma,55,2014-05-31
Oregon,56,2014-05-31
Pennsylvania,65,2014-05-31
Rhode Island,69,2014-05-31
South Carolina,62,2014-05-31
South Dakota,47,2014-05-31
Tennessee,67,2014-05-31
Texas,43,2014-05-31
Utah,54,2014-05-31
Vermont,59,2014-05-31
Virginia,54,2014-05-31
Washington,100,2014-05-31
West Virginia,47,2014-05-31
Wisconsin,52,2014-05-31
Wyoming,69,2014-05-31
Alabama,64,2014-06-30
Alaska,45,2014-06-30
Arizona,95,2014-06-30
Arkansas,81,2014-06-30
California,84,2014-06-30
Colorado,88,2014-06-30
Connecticut,78,2014-06-30
Delaware,80,2014-06-30
District of Columbia,54,2014-06-30
Florida,85,2014-06-30
Georgia,59,2014-06-30
Hawaii,32,2014-06-30
Idaho,83,2014-06-30
Illinois,69,2014-06-30
Indiana,68,2014-06-30
Iowa,57,2014-06-30
Kansas,49,2014-06-30
Kentucky,50,2014-06-30
Louisiana,40,2014-06-30
Maine,52,2014-06-30
Maryland,68,2014-06-30
Massachusetts,72,2014-06-30
Michigan,92,2014-06-30
Minnesota,57,2014-06-30
Mississippi,38,2014-06-30
Missouri,69,2014-06-30
Montana,70,2014-06-30
Nebraska,63,2014-06-30
Nevada,89,2014-06-30
New Hampshire,64,2014-06-30
New Jersey,65,2014-06-30
New Mexico,57,2014-06-30
New York,56,2014-06-30
North Carolina,64,2014-06-30
North Dakota,29,2014-06-30
Ohio,76,2014-06-30
Oklahoma,70,2014-06-30
Oregon,60,2014-06-30
Pennsylvania,65,2014-06-30
Rhode Island,80,2014-06-30
South Carolina,64,2014-06-30
South Dakota,30,2014-06-30
Tennessee,77,2014-06-30
Texas,46,2014-06-30
Utah,52,2014-06-30
Vermont,84,2014-06-30
Virginia,45,2014-06-30
Washington,100,2014-06-30
West Virginia,44,2014-06-30
Wisconsin,49,2014-06-30
Wyoming,34,2014-06-30
Alabama,50,2014-07-31
Alaska,49,2014-07-31
Arizona,100,2014-07-31
Arkansas,52,2014-07-31
California,80,2014-07-31
Colorado,79,2014-07-31
Connecticut,88,2014-07-31
Delaware,50,2014-07-31
District of Columbia,64,2014-07-31
Florida,89,2014-07-31
Georgia,55,2014-07-31
Hawaii,45,2014-07-31
Idaho,73,2014-07-31
Illinois,63,2014-07-31
Indiana,52,2014-07-31
Iowa,44,2014-07-31
Kansas,40,2014-07-31
Kentucky,53,2014-07-31
Louisiana,43,2014-07-31
Maine,64,2014-07-31
Maryland,64,2014-07-31
Massachusetts,73,2014-07-31
Michigan,80,2014-07-31
Minnesota,53,2014-07-31
Mississippi,43,2014-07-31
Missouri,66,2014-07-31
Montana,91,2014-07-31
Nebraska,52,2014-07-31
Nevada,82,2014-07-31
New Hampshire,61,2014-07-31
New Jersey,58,2014-07-31
New Mexico,58,2014-07-31
New York,55,2014-07-31
North Carolina,66,2014-07-31
North Dakota,43,2014-07-31
Ohio,63,2014-07-31
Oklahoma,77,2014-07-31
Oregon,63,2014-07-31
Pennsylvania,68,2014-07-31
Rhode Island,75,2014-07-31
South Carolina,64,2014-07-31
South Dakota,43,2014-07-31
Tennessee,86,2014-07-31
Texas,49,2014-07-31
Utah,54,2014-07-31
Vermont,76,2014-07-31
Virginia,39,2014-07-31
Washington,97,2014-07-31
West Virginia,39,2014-07-31
Wisconsin,53,2014-07-31
Wyoming,49,2014-07-31
Alabama,48,2014-08-31
Alaska,63,2014-08-31
Arizona,91,2014-08-31
Arkansas,48,2014-08-31
California,76,2014-08-31
Colorado,76,2014-08-31
Connecticut,77,2014-08-31
Delaware,96,2014-08-31
District of Columbia,52,2014-08-31
Florida,86,2014-08-31
Georgia,60,2014-08-31
Hawaii,48,2014-08-31
Idaho,71,2014-08-31
Illinois,63,2014-08-31
Indiana,57,2014-08-31
Iowa,41,2014-08-31
Kansas,58,2014-08-31
Kentucky,50,2014-08-31
Louisiana,42,2014-08-31
Maine,64,2014-08-31
Maryland,66,2014-08-31
Massachusetts,67,2014-08-31
Michigan,89,2014-08-31
Minnesota,56,2014-08-31
Mississippi,39,2014-08-31
Missouri,65,2014-08-31
Montana,60,2014-08-31
Nebraska,72,2014-08-31
Nevada,82,2014-08-31
New Hampshire,53,2014-08-31
New Jersey,69,2014-08-31
New Mexico,57,2014-08-31
New York,58,2014-08-31
North Carolina,73,2014-08-31
North Dakota,37,2014-08-31
Ohio,71,2014-08-31
Oklahoma,52,2014-08-31
Oregon,59,2014-08-31
Pennsylvania,70,2014-08-31
Rhode Island,78,2014-08-31
South Carolina,62,2014-08-31
South Dakota,51,2014-08-31
Tennessee,72,2014-08-31
Texas,46,2014-08-31
Utah,62,2014-08-31
Vermont,80,2014-08-31
Virginia,37,2014-08-31
Washington,100,2014-08-31
West Virginia,56,2014-08-31
Wisconsin,60,2014-08-31
Wyoming,51,2014-08-31
Alabama,45,2014-09-30
Alaska,51,2014-09-30
Arizona,100,2014-09-30
Arkansas,63,2014-09-30
California,81,2014-09-30
Colorado,88,2014-09-30
Connecticut,76,2014-09-30
Delaware,86,2014-09-30
District of Columbia,51,2014-09-30
Florida,93,2014-09-30
Georgia,56,2014-09-30
Hawaii,60,2014-09-30
Idaho,96,2014-09-30
Illinois,64,2014-09-30
Indiana,51,2014-09-30
Iowa,49,2014-09-30
Kansas,50,2014-09-30
Kentucky,50,2014-09-30
Louisiana,39,2014-09-30
Maine,30,2014-09-30
Maryland,71,2014-09-30
Massachusetts,65,2014-09-30
Michigan,71,2014-09-30
Minnesota,52,2014-09-30
Mississippi,43,2014-09-30
Missouri,74,2014-09-30
Montana,58,2014-09-30
Nebraska,55,2014-09-30
Nevada,93,2014-09-30
New Hampshire,78,2014-09-30
New Jersey,64,2014-09-30
New Mexico,70,2014-09-30
New York,56,2014-09-30
North Carolina,67,2014-09-30
North Dakota,54,2014-09-30
Ohio,71,2014-09-30
Oklahoma,46,2014-09-30
Oregon,51,2014-09-30
Pennsylvania,66,2014-09-30
Rhode Island,85,2014-09-30
South Carolina,64,2014-09-30
South Dakota,33,2014-09-30
Tennessee,77,2014-09-30
Texas,45,2014-09-30
Utah,53,2014-09-30
Vermont,65,2014-09-30
Virginia,32,2014-09-30
Washington,94,2014-09-30
West Virginia,43,2014-09-30
Wisconsin,55,2014-09-30
Wyoming,63,2014-09-30
Alabama,50,2014-10-31
Alaska,21,2014-10-31
Arizona,91,2014-10-31
Arkansas,54,2014-10-31
California,69,2014-10-31
Colorado,79,2014-10-31
Connecticut,73,2014-10-31
Delaware,100,2014-10-31
District of Columbia,48,2014-10-31
Florida,75,2014-10-31
Georgia,54,2014-10-31
Hawaii,55,2014-10-31
Idaho,51,2014-10-31
Illinois,53,2014-10-31
Indiana,43,2014-10-31
Iowa,47,2014-10-31
Kansas,41,2014-10-31
Kentucky,46,2014-10-31
Louisiana,33,2014-10-31
Maine,30,2014-10-31
Maryland,55,2014-10-31
Massachusetts,65,2014-10-31
Michigan,72,2014-10-31
Minnesota,37,2014-10-31
Mississippi,31,2014-10-31
Missouri,60,2014-10-31
Montana,42,2014-10-31
Nebraska,58,2014-10-31
Nevada,85,2014-10-31
New Hampshire,59,2014-10-31
New Jersey,52,2014-10-31
New Mexico,47,2014-10-31
New York,49,2014-10-31
North Carolina,50,2014-10-31
North Dakota,32,2014-10-31
Ohio,57,2014-10-31
Oklahoma,51,2014-10-31
Oregon,51,2014-10-31
Pennsylvania,54,2014-10-31
Rhode Island,63,2014-10-31
South Carolina,61,2014-10-31
South Dakota,51,2014-10-31
Tennessee,58,2014-10-31
Texas,40,2014-10-31
Utah,53,2014-10-31
Vermont,24,2014-10-31
Virginia,33,2014-10-31
Washington,82,2014-10-31
West Virginia,47,2014-10-31
Wisconsin,41,2014-10-31
Wyoming,28,2014-10-31
Alabama,51,2014-11-30
Alaska,49,2014-11-30
Arizona,100,2014-11-30
Arkansas,32,2014-11-30
California,68,2014-11-30
Colorado,69,2014-11-30
Connecticut,73,2014-11-30
Delaware,56,2014-11-30
District of Columbia,39,2014-11-30
Florida,77,2014-11-30
Georgia,50,2014-11-30
Hawaii,43,2014-11-30
Idaho,56,2014-11-30
Illinois,49,2014-11-30
Indiana,47,2014-11-30
Iowa,45,2014-11-30
Kansas,44,2014-11-30
Kentucky,41,2014-11-30
Louisiana,34,2014-11-30
Maine,59,2014-11-30
Maryland,62,2014-11-30
Massachusetts,55,2014-11-30
Michigan,67,2014-11-30
Minnesota,40,2014-11-30
Mississippi,60,2014-11-30
Missouri,56,2014-11-30
Montana,53,2014-11-30
Nebraska,61,2014-11-30
Nevada,80,2014-11-30
New Hampshire,40,2014-11-30
New Jersey,53,2014-11-30
New Mexico,53,2014-11-30
New York,45,2014-11-30
North Carolina,60,2014-11-30
North Dakota,36,2014-11-30
Ohio,55,2014-11-30
Oklahoma,49,2014-11-30
Oregon,43,2014-11-30
Pennsylvania,53,2014-11-30
Rhode Island,79,2014-11-30
South Carolina,66,2014-11-30
South Dakota,25,2014-11-30
Tennessee,58,2014-11-30
Texas,41,2014-11-30
Utah,31,2014-11-30
Vermont,47,2014-11-30
Virginia,32,2014-11-30
Washington,73,2014-11-30
West Virginia,39,2014-11-30
Wisconsin,39,2014-11-30
Wyoming,57,2014-11-30
Alabama,62,2014-12-31
Alaska,56,2014-12-31
Arizona,100,2014-12-31
Arkansas,71,2014-12-31
California,70,2014-12-31
Colorado,83,2014-12-31
Connecticut,78,2014-12-31
Delaware,74,2014-12-31
District of Columbia,55,2014-12-31
Florida,93,2014-12-31
Georgia,61,2014-12-31
Hawaii,48,2014-12-31
Idaho,68,2014-12-31
Illinois,58,2014-12-31
Indiana,49,2014-12-31
Iowa,42,2014-12-31
Kansas,54,2014-12-31
Kentucky,48,2014-12-31
Louisiana,37,2014-12-31
Maine,48,2014-12-31
Maryland,69,2014-12-31
Massachusetts,65,2014-12-31
Michigan,87,2014-12-31
Minnesota,59,2014-12-31
Mississippi,50,2014-12-31
Missouri,70,2014-12-31
Montana,97,2014-12-31
Nebraska,67,2014-12-31
Nevada,96,2014-12-31
New Hampshire,53,2014-12-31
New Jersey,65,2014-12-31
New Mexico,63,2014-12-31
New York,52,2014-12-31
North Carolina,70,2014-12-31
North Dakota,35,2014-12-31
Ohio,61,2014-12-31
Oklahoma,62,2014-12-31
Oregon,47,2014-12-31
Pennsylvania,68,2014-12-31
Rhode Island,50,2014-12-31
South Carolina,61,2014-12-31
South Dakota,37,2014-12-31
Tennessee,75,2014-12-31
Texas,47,2014-12-31
Utah,58,2014-12-31
Vermont,81,2014-12-31
Virginia,34,2014-12-31
Washington,89,2014-12-31
West Virginia,33,2014-12-31
Wisconsin,48,2014-12-31
Wyoming,49,2014-12-31
Alabama,59,2015-01-31
Alaska,54,2015-01-31
Arizona,97,2015-01-31
Arkansas,57,2015-01-31
California,73,2015-01-31
Colorado,93,2015-01-31
Connecticut,68,2015-01-31
Delaware,60,2015-01-31
District of Columbia,50,2015-01-31
Florida,100,2015-01-31
Georgia,65,2015-01-31
Hawaii,53,2015-01-31
Idaho,61,2015-01-31
Illinois,59,2015-01-31
Indiana,54,2015-01-31
Iowa,49,2015-01-31
Kansas,50,2015-01-31
Kentucky,48,2015-01-31
Louisiana,34,2015-01-31
Maine,34,2015-01-31
Maryland,64,2015-01-31
Massachusetts,52,2015-01-31
Michigan,78,2015-01-31
Minnesota,61,2015-01-31
Mississippi,37,2015-01-31
Missouri,65,2015-01-31
Montana,46,2015-01-31
Nebraska,63,2015-01-31
Nevada,99,2015-01-31
New Hampshire,53,2015-01-31
New Jersey,63,2015-01-31
New Mexico,87,2015-01-31
New York,48,2015-01-31
North Carolina,65,2015-01-31
North Dakota,45,2015-01-31
Ohio,56,2015-01-31
Oklahoma,70,2015-01-31
Oregon,51,2015-01-31
Pennsylvania,61,2015-01-31
Rhode Island,54,2015-01-31
South Carolina,63,2015-01-31
South Dakota,37,2015-01-31
Tennessee,54,2015-01-31
Texas,45,2015-01-31
Utah,53,2015-01-31
Vermont,53,2015-01-31
Virginia,30,2015-01-31
Washington,91,2015-01-31
West Virginia,28,2015-01-31
Wisconsin,58,2015-01-31
Wyoming,34,2015-01-31
Alabama,45,2015-02-28
Alaska,43,2015-02-28
Arizona,100,2015-02-28
Arkansas,45,2015-02-28
California,65,2015-02-28
Colorado,87,2015-02-28
Connecticut,56,2015-02-28
Delaware,53,2015-02-28
District of Columbia,49,2015-02-28
Florida,80,2015-02-28
Georgia,51,2015-02-28
Hawaii,43,2015-02-28
Idaho,58,2015-02-28
Illinois,57,2015-02-28
Indiana,46,2015-02-28
Iowa,43,2015-02-28
Kansas,53,2015-02-28
Kentucky,49,2015-02-28
Louisiana,33,2015-02-28
Maine,35,2015-02-28
Maryland,56,2015-02-28
Massachusetts,58,2015-02-28
Michigan,69,2015-02-28
Minnesota,46,2015-02-28
Mississippi,37,2015-02-28
Missouri,67,2015-02-28
Montana,62,2015-02-28
Nebraska,62,2015-02-28
Nevada,81,2015-02-28
New Hampshire,50,2015-02-28
New Jersey,49,2015-02-28
New Mexico,47,2015-02-28
New York,48,2015-02-28
North Carolina,49,2015-02-28
North Dakota,46,2015-02-28
Ohio,55,2015-02-28
Oklahoma,48,2015-02-28
Oregon,51,2015-02-28
Pennsylvania,59,2015-02-28
Rhode Island,69,2015-02-28
South Carolina,58,2015-02-28
South Dakota,45,2015-02-28
Tennessee,50,2015-02-28
Texas,40,2015-02-28
Utah,46,2015-02-28
Vermont,64,2015-02-28
Virginia,26,2015-02-28
Washington,85,2015-02-28
West Virginia,38,2015-02-28
Wisconsin,55,2015-02-28
Wyoming,64,2015-02-28
Alabama,53,2015-03-31
Alaska,46,2015-03-31
Arizona,100,2015-03-31
Arkansas,50,2015-03-31
California,72,2015-03-31
Colorado,86,2015-03-31
Connecticut,80,2015-03-31
Delaware,55,2015-03-31
District of Columbia,52,2015-03-31
Florida,82,2015-03-31
Georgia,57,2015-03-31
Hawaii,50,2015-03-31
Idaho,83,2015-03-31
Illinois,61,2015-03-31
Indiana,55,2015-03-31
Iowa,39,2015-03-31
Kansas,53,2015-03-31
Kentucky,50,2015-03-31
Louisiana,35,2015-03-31
Maine,52,2015-03-31
Maryland,69,2015-03-31
Massachusetts,76,2015-03-31
Michigan,78,2015-03-31
Minnesota,63,2015-03-31
Mississippi,43,2015-03-31
Missouri,58,2015-03-31
Montana,54,2015-03-31
Nebraska,58,2015-03-31
Nevada,85,2015-03-31
New Hampshire,71,2015-03-31
New Jersey,60,2015-03-31
New Mexico,75,2015-03-31
New York,51,2015-03-31
North Carolina,62,2015-03-31
North Dakota,27,2015-03-31
Ohio,63,2015-03-31
Oklahoma,55,2015-03-31
Oregon,56,2015-03-31
Pennsylvania,71,2015-03-31
Rhode Island,79,2015-03-31
South Carolina,56,2015-03-31
South Dakota,43,2015-03-31
Tennessee,63,2015-03-31
Texas,45,2015-03-31
Utah,49,2015-03-31
Vermont,51,2015-03-31
Virginia,31,2015-03-31
Washington,96,2015-03-31
West Virginia,32,2015-03-31
Wisconsin,60,2015-03-31
Wyoming,73,2015-03-31
Alabama,58,2015-04-30
Alaska,63,2015-04-30
Arizona,97,2015-04-30
Arkansas,39,2015-04-30
California,73,2015-04-30
Colorado,82,2015-04-30
Connecticut,78,2015-04-30
Delaware,75,2015-04-30
District of Columbia,50,2015-04-30
Florida,87,2015-04-30
Georgia,62,2015-04-30
Hawaii,50,2015-04-30
Idaho,100,2015-04-30
Illinois,63,2015-04-30
Indiana,56,2015-04-30
Iowa,50,2015-04-30
Kansas,40,2015-04-30
Kentucky,61,2015-04-30
Louisiana,34,2015-04-30
Maine,68,2015-04-30
Maryland,68,2015-04-30
Massachusetts,72,2015-04-30
Michigan,83,2015-04-30
Minnesota,54,2015-04-30
Mississippi,48,2015-04-30
Missouri,69,2015-04-30
Montana,58,2015-04-30
Nebraska,54,2015-04-30
Nevada,93,2015-04-30
New Hampshire,53,2015-04-30
New Jersey,51,2015-04-30
New Mexico,61,2015-04-30
New York,54,2015-04-30
North Carolina,58,2015-04-30
North Dakota,41,2015-04-30
Ohio,62,2015-04-30
Oklahoma,59,2015-04-30
Oregon,72,2015-04-30
Pennsylvania,61,2015-04-30
Rhode Island,89,2015-04-30
South Carolina,57,2015-04-30
South Dakota,38,2015-04-30
Tennessee,60,2015-04-30
Texas,46,2015-04-30
Utah,39,2015-04-30
Vermont,54,2015-04-30
Virginia,33,2015-04-30
Washington,90,2015-04-30
West Virginia,42,2015-04-30
Wisconsin,54,2015-04-30
Wyoming,69,2015-04-30
Alabama,67,2015-05-31
Alaska,69,2015-05-31
Arizona,92,2015-05-31
Arkansas,72,2015-05-31
California,75,2015-05-31
Colorado,84,2015-05-31
Connecticut,77,2015-05-31
Delaware,69,2015-05-31
District of Columbia,55,2015-05-31
Florida,87,2015-05-31
Georgia,73,2015-05-31
Hawaii,46,2015-05-31
Idaho,98,2015-05-31
Illinois,62,2015-05-31
Indiana,59,2015-05-31
Iowa,58,2015-05-31
Kansas,51,2015-05-31
Kentucky,51,2015-05-31
Louisiana,44,2015-05-31
Maine,56,2015-05-31
Maryland,75,2015-05-31
Massachusetts,80,2015-05-31
Michigan,83,2015-05-31
Minnesota,51,2015-05-31
Mississippi,60,2015-05-31
Missouri,77,2015-05-31
Montana,78,2015-05-31
Nebraska,61,2015-05-31
Nevada,74,2015-05-31
New Hampshire,84,2015-05-31
New Jersey,59,2015-05-31
New Mexico,65,2015-05-31
New York,54,2015-05-31
North Carolina,62,2015-05-31
North Dakota,45,2015-05-31
Ohio,72,2015-05-31
Oklahoma,64,2015-05-31
Oregon,100,2015-05-31
Pennsylvania,68,2015-05-31
Rhode Island,78,2015-05-31
South Carolina,62,2015-05-31
South Dakota,53,2015-05-31
Tennessee,67,2015-05-31
Texas,50,2015-05-31
Utah,60,2015-05-31
Vermont,79,2015-05-31
Virginia,37,2015-05-31
Washington,98,2015-05-31
West Virginia,59,2015-05-31
Wisconsin,60,2015-05-31
Wyoming,82,2015-05-31
Alabama,65,2015-06-30
Alaska,35,2015-06-30
Arizona,94,2015-06-30
Arkansas,47,2015-06-30
California,74,2015-06-30
Colorado,86,2015-06-30
Connecticut,83,2015-06-30
Delaware,61,2015-06-30
District of Columbia,56,2015-06-30
Florida,82,2015-06-30
Georgia,55,2015-06-30
Hawaii,36,2015-06-30
Idaho,88,2015-06-30
Illinois,64,2015-06-30
Indiana,58,2015-06-30
Iowa,45,2015-06-30
Kansas,62,2015-06-30
Kentucky,56,2015-06-30
Louisiana,39,2015-06-30
Maine,70,2015-06-30
Maryland,67,2015-06-30
Massachusetts,68,2015-06-30
Michigan,85,2015-06-30
Minnesota,59,2015-06-30
Mississippi,56,2015-06-30
Missouri,76,2015-06-30
Montana,73,2015-06-30
Nebraska,70,2015-06-30
Nevada,85,2015-06-30
New Hampshire,85,2015-06-30
New Jersey,59,2015-06-30
New Mexico,65,2015-06-30
New York,51,2015-06-30
North Carolina,63,2015-06-30
North Dakota,45,2015-06-30
Ohio,70,2015-06-30
Oklahoma,69,2015-06-30
Oregon,100,2015-06-30
Pennsylvania,66,2015-06-30
Rhode Island,69,2015-06-30
South Carolina,50,2015-06-30
South Dakota,48,2015-06-30
Tennessee,64,2015-06-30
Texas,47,2015-06-30
Utah,59,2015-06-30
Vermont,55,2015-06-30
Virginia,70,2015-06-30
Washington,96,2015-06-30
West Virginia,38,2015-06-30
Wisconsin,64,2015-06-30
Wyoming,49,2015-06-30
Alabama,50,2015-07-31
Alaska,40,2015-07-31
Arizona,88,2015-07-31
Arkansas,48,2015-07-31
California,72,2015-07-31
Colorado,77,2015-07-31
Connecticut,75,2015-07-31
Delaware,40,2015-07-31
District of Columbia,50,2015-07-31
Florida,78,2015-07-31
Georgia,58,2015-07-31
Hawaii,36,2015-07-31
Idaho,77,2015-07-31
Illinois,63,2015-07-31
Indiana,57,2015-07-31
Iowa,57,2015-07-31
Kansas,60,2015-07-31
Kentucky,53,2015-07-31
Louisiana,32,2015-07-31
Maine,80,2015-07-31
Maryland,66,2015-07-31
Massachusetts,72,2015-07-31
Michigan,84,2015-07-31
Minnesota,61,2015-07-31
Mississippi,32,2015-07-31
Missouri,71,2015-07-31
Montana,79,2015-07-31
Nebraska,65,2015-07-31
Nevada,83,2015-07-31
New Hampshire,69,2015-07-31
New Jersey,59,2015-07-31
New Mexico,66,2015-07-31
New York,50,2015-07-31
North Carolina,58,2015-07-31
North Dakota,49,2015-07-31
Ohio,67,2015-07-31
Oklahoma,59,2015-07-31
Oregon,100,2015-07-31
Pennsylvania,67,2015-07-31
Rhode Island,84,2015-07-31
South Carolina,52,2015-07-31
South Dakota,40,2015-07-31
Tennessee,65,2015-07-31
Texas,44,2015-07-31
Utah,51,2015-07-31
Vermont,49,2015-07-31
Virginia,73,2015-07-31
Washington,88,2015-07-31
West Virginia,57,2015-07-31
Wisconsin,70,2015-07-31
Wyoming,61,2015-07-31
Alabama,55,2015-08-31
Alaska,41,2015-08-31
Arizona,91,2015-08-31
Arkansas,44,2015-08-31
California,72,2015-08-31
Colorado,83,2015-08-31
Connecticut,57,2015-08-31
Delaware,44,2015-08-31
District of Columbia,54,2015-08-31
Florida,80,2015-08-31
Georgia,62,2015-08-31
Hawaii,34,2015-08-31
Idaho,71,2015-08-31
Illinois,65,2015-08-31
Indiana,59,2015-08-31
Iowa,43,2015-08-31
Kansas,54,2015-08-31
Kentucky,50,2015-08-31
Louisiana,38,2015-08-31
Maine,63,2015-08-31
Maryland,77,2015-08-31
Massachusetts,62,2015-08-31
Michigan,87,2015-08-31
Minnesota,64,2015-08-31
Mississippi,32,2015-08-31
Missouri,73,2015-08-31
Montana,65,2015-08-31
Nebraska,87,2015-08-31
Nevada,86,2015-08-31
New Hampshire,53,2015-08-31
New Jersey,61,2015-08-31
New Mexico,58,2015-08-31
New York,50,2015-08-31
North Carolina,53,2015-08-31
North Dakota,55,2015-08-31
Ohio,61,2015-08-31
Oklahoma,58,2015-08-31
Oregon,100,2015-08-31
Pennsylvania,62,2015-08-31
Rhode Island,78,2015-08-31
South Carolina,51,2015-08-31
South Dakota,47,2015-08-31
Tennessee,58,2015-08-31
Texas,43,2015-08-31
Utah,37,2015-08-31
Vermont,56,2015-08-31
Virginia,66,2015-08-31
Washington,77,2015-08-31
West Virginia,53,2015-08-31
Wisconsin,50,2015-08-31
Wyoming,42,2015-08-31
Alabama,49,2015-09-30
Alaska,55,2015-09-30
Arizona,100,2015-09-30
Arkansas,38,2015-09-30
California,66,2015-09-30
Colorado,72,2015-09-30
Connecticut,65,2015-09-30
Delaware,57,2015-09-30
District of Columbia,49,2015-09-30
Florida,77,2015-09-30
Georgia,55,2015-09-30
Hawaii,42,2015-09-30
Idaho,82,2015-09-30
Illinois,51,2015-09-30
Indiana,59,2015-09-30
Iowa,44,2015-09-30
Kansas,38,2015-09-30
Kentucky,49,2015-09-30
Louisiana,39,2015-09-30
Maine,44,2015-09-30
Maryland,64,2015-09-30
Massachusetts,59,2015-09-30
Michigan,71,2015-09-30
Minnesota,50,2015-09-30
Mississippi,28,2015-09-30
Missouri,63,2015-09-30
Montana,47,2015-09-30
Nebraska,66,2015-09-30
Nevada,83,2015-09-30
New Hampshire,62,2015-09-30
New Jersey,48,2015-09-30
New Mexico,56,2015-09-30
New York,50,2015-09-30
North Carolina,52,2015-09-30
North Dakota,30,2015-09-30
Ohio,54,2015-09-30
Oklahoma,55,2015-09-30
Oregon,95,2015-09-30
Pennsylvania,56,2015-09-30
Rhode Island,73,2015-09-30
South Carolina,53,2015-09-30
South Dakota,33,2015-09-30
Tennessee,57,2015-09-30
Texas,41,2015-09-30
Utah,46,2015-09-30
Vermont,54,2015-09-30
Virginia,58,2015-09-30
Washington,82,2015-09-30
West Virginia,46,2015-09-30
Wisconsin,45,2015-09-30
Wyoming,64,2015-09-30
Alabama,49,2015-10-31
Alaska,40,2015-10-31
Arizona,97,2015-10-31
Arkansas,48,2015-10-31
California,70,2015-10-31
Colorado,73,2015-10-31
Connecticut,63,2015-10-31
Delaware,82,2015-10-31
District of Columbia,58,2015-10-31
Florida,78,2015-10-31
Georgia,65,2015-10-31
Hawaii,41,2015-10-31
Idaho,72,2015-10-31
Illinois,58,2015-10-31
Indiana,57,2015-10-31
Iowa,49,2015-10-31
Kansas,37,2015-10-31
Kentucky,49,2015-10-31
Louisiana,39,2015-10-31
Maine,66,2015-10-31
Maryland,76,2015-10-31
