geoName,Flat,year
Connecticut,30,2018-08-31
Delaware,0,2018-08-31
District of Columbia,22,2018-08-31
Florida,26,2018-08-31
Georgia,23,2018-08-31
Hawaii,45,2018-08-31
Idaho,21,2018-08-31
Illinois,36,2018-08-31
Indiana,15,2018-08-31
Iowa,11,2018-08-31
Kansas,0,2018-08-31
Kentucky,16,2018-08-31
Louisiana,16,2018-08-31
Maine,23,2018-08-31
Maryland,13,2018-08-31
Massachusetts,21,2018-08-31
Michigan,43,2018-08-31
Minnesota,21,2018-08-31
Mississippi,29,2018-08-31
Missouri,31,2018-08-31
Montana,35,2018-08-31
Nebraska,0,2018-08-31
Nevada,19,2018-08-31
New Hampshire,0,2018-08-31
New Jersey,11,2018-08-31
New Mexico,0,2018-08-31
New York,31,2018-08-31
North Carolina,47,2018-08-31
North Dakota,0,2018-08-31
Ohio,37,2018-08-31
Oklahoma,28,2018-08-31
Oregon,14,2018-08-31
Pennsylvania,20,2018-08-31
Rhode Island,26,2018-08-31
South Carolina,40,2018-08-31
South Dakota,0,2018-08-31
Tennessee,27,2018-08-31
Texas,25,2018-08-31
Utah,28,2018-08-31
Vermont,100,2018-08-31
Virginia,18,2018-08-31
Washington,8,2018-08-31
West Virginia,0,2018-08-31
Wisconsin,20,2018-08-31
Wyoming,0,2018-08-31
Alabama,30,2018-09-30
Alaska,0,2018-09-30
Arizona,13,2018-09-30
Arkansas,13,2018-09-30
California,38,2018-09-30
Colorado,24,2018-09-30
Connecticut,15,2018-09-30
Delaware,100,2018-09-30
District of Columbia,21,2018-09-30
Florida,32,2018-09-30
Georgia,22,2018-09-30
Hawaii,0,2018-09-30
Idaho,0,2018-09-30
Illinois,32,2018-09-30
Indiana,30,2018-09-30
Iowa,0,2018-09-30
Kansas,12,2018-09-30
Kentucky,41,2018-09-30
Louisiana,16,2018-09-30
Maine,0,2018-09-30
Maryland,32,2018-09-30
Massachusetts,17,2018-09-30
Michigan,44,2018-09-30
Minnesota,31,2018-09-30
Mississippi,0,2018-09-30
Missouri,10,2018-09-30
Montana,36,2018-09-30
Nebraska,14,2018-09-30
Nevada,30,2018-09-30
New Hampshire,0,2018-09-30
New Jersey,20,2018-09-30
New Mexico,0,2018-09-30
New York,30,2018-09-30
North Carolina,22,2018-09-30
North Dakota,0,2018-09-30
Ohio,20,2018-09-30
Oklahoma,37,2018-09-30
Oregon,14,2018-09-30
Pennsylvania,7,2018-09-30
Rhode Island,0,2018-09-30
South Carolina,33,2018-09-30
South Dakota,0,2018-09-30
Tennessee,32,2018-09-30
Texas,31,2018-09-30
Utah,38,2018-09-30
Vermont,97,2018-09-30
Virginia,24,2018-09-30
Washington,35,2018-09-30
West Virginia,24,2018-09-30
Wisconsin,25,2018-09-30
Wyoming,0,2018-09-30
Alabama,52,2018-10-31
Alaska,0,2018-10-31
Arizona,53,2018-10-31
Arkansas,94,2018-10-31
California,70,2018-10-31
Colorado,23,2018-10-31
Connecticut,54,2018-10-31
Delaware,80,2018-10-31
District of Columbia,0,2018-10-31
Florida,66,2018-10-31
Georgia,64,2018-10-31
Hawaii,56,2018-10-31
Idaho,100,2018-10-31
Illinois,44,2018-10-31
Indiana,59,2018-10-31
Iowa,53,2018-10-31
Kansas,28,2018-10-31
Kentucky,58,2018-10-31
Louisiana,39,2018-10-31
Maine,58,2018-10-31
Maryland,11,2018-10-31
Massachusetts,34,2018-10-31
Michigan,99,2018-10-31
Minnesota,37,2018-10-31
Mississippi,36,2018-10-31
Missouri,38,2018-10-31
Montana,0,2018-10-31
Nebraska,72,2018-10-31
Nevada,0,2018-10-31
New Hampshire,0,2018-10-31
New Jersey,55,2018-10-31
New Mexico,0,2018-10-31
New York,58,2018-10-31
North Carolina,53,2018-10-31
North Dakota,0,2018-10-31
Ohio,36,2018-10-31
Oklahoma,23,2018-10-31
Oregon,50,2018-10-31
Pennsylvania,22,2018-10-31
Rhode Island,0,2018-10-31
South Carolina,97,2018-10-31
South Dakota,0,2018-10-31
Tennessee,11,2018-10-31
Texas,40,2018-10-31
Utah,23,2018-10-31
Vermont,0,2018-10-31
Virginia,22,2018-10-31
Washington,46,2018-10-31
West Virginia,56,2018-10-31
Wisconsin,25,2018-10-31
Wyoming,0,2018-10-31
Alabama,45,2018-11-30
Alaska,0,2018-11-30
Arizona,36,2018-11-30
Arkansas,26,2018-11-30
California,56,2018-11-30
Colorado,38,2018-11-30
Connecticut,76,2018-11-30
Delaware,0,2018-11-30
District of Columbia,97,2018-11-30
Florida,54,2018-11-30
Georgia,62,2018-11-30
Hawaii,46,2018-11-30
Idaho,42,2018-11-30
Illinois,79,2018-11-30
Indiana,73,2018-11-30
Iowa,46,2018-11-30
Kansas,24,2018-11-30
Kentucky,100,2018-11-30
Louisiana,49,2018-11-30
Maine,100,2018-11-30
Maryland,9,2018-11-30
Massachusetts,37,2018-11-30
Michigan,83,2018-11-30
Minnesota,62,2018-11-30
Mississippi,0,2018-11-30
Missouri,62,2018-11-30
Montana,0,2018-11-30
Nebraska,61,2018-11-30
Nevada,20,2018-11-30
New Hampshire,0,2018-11-30
New Jersey,46,2018-11-30
New Mexico,0,2018-11-30
New York,27,2018-11-30
North Carolina,56,2018-11-30
North Dakota,0,2018-11-30
Ohio,29,2018-11-30
Oklahoma,0,2018-11-30
Oregon,29,2018-11-30
Pennsylvania,37,2018-11-30
Rhode Island,53,2018-11-30
South Carolina,42,2018-11-30
South Dakota,0,2018-11-30
Tennessee,44,2018-11-30
Texas,30,2018-11-30
Utah,19,2018-11-30
Vermont,0,2018-11-30
Virginia,24,2018-11-30
Washington,39,2018-11-30
West Virginia,95,2018-11-30
Wisconsin,11,2018-11-30
Wyoming,0,2018-11-30
Alabama,28,2018-12-31
Alaska,0,2018-12-31
Arizona,23,2018-12-31
Arkansas,20,2018-12-31
California,32,2018-12-31
Colorado,25,2018-12-31
Connecticut,6,2018-12-31
Delaware,0,2018-12-31
District of Columbia,0,2018-12-31
Florida,17,2018-12-31
Georgia,22,2018-12-31
Hawaii,17,2018-12-31
Idaho,47,2018-12-31
Illinois,18,2018-12-31
Indiana,23,2018-12-31
Iowa,61,2018-12-31
Kansas,18,2018-12-31
Kentucky,24,2018-12-31
Louisiana,0,2018-12-31
Maine,0,2018-12-31
Maryland,10,2018-12-31
Massachusetts,24,2018-12-31
Michigan,28,2018-12-31
Minnesota,24,2018-12-31
Mississippi,0,2018-12-31
Missouri,35,2018-12-31
Montana,27,2018-12-31
Nebraska,11,2018-12-31
Nevada,23,2018-12-31
New Hampshire,17,2018-12-31
New Jersey,9,2018-12-31
New Mexico,51,2018-12-31
New York,13,2018-12-31
North Carolina,14,2018-12-31
North Dakota,0,2018-12-31
Ohio,6,2018-12-31
Oklahoma,21,2018-12-31
Oregon,32,2018-12-31
Pennsylvania,21,2018-12-31
Rhode Island,58,2018-12-31
South Carolina,20,2018-12-31
South Dakota,100,2018-12-31
Tennessee,10,2018-12-31
Texas,16,2018-12-31
Utah,21,2018-12-31
Vermont,38,2018-12-31
Virginia,18,2018-12-31
Washington,11,2018-12-31
West Virginia,17,2018-12-31
Wisconsin,8,2018-12-31
Wyoming,0,2018-12-31
Alabama,27,2019-01-31
Alaska,0,2019-01-31
Arizona,16,2019-01-31
Arkansas,59,2019-01-31
California,35,2019-01-31
Colorado,13,2019-01-31
Connecticut,35,2019-01-31
Delaware,31,2019-01-31
District of Columbia,60,2019-01-31
Florida,22,2019-01-31
Georgia,28,2019-01-31
Hawaii,21,2019-01-31
Idaho,38,2019-01-31
Illinois,25,2019-01-31
Indiana,37,2019-01-31
Iowa,10,2019-01-31
Kansas,33,2019-01-31
Kentucky,29,2019-01-31
Louisiana,7,2019-01-31
Maine,23,2019-01-31
Maryland,16,2019-01-31
Massachusetts,23,2019-01-31
Michigan,39,2019-01-31
Minnesota,10,2019-01-31
Mississippi,13,2019-01-31
Missouri,100,2019-01-31
Montana,33,2019-01-31
Nebraska,14,2019-01-31
Nevada,37,2019-01-31
New Hampshire,21,2019-01-31
New Jersey,21,2019-01-31
New Mexico,0,2019-01-31
New York,26,2019-01-31
North Carolina,28,2019-01-31
North Dakota,0,2019-01-31
Ohio,20,2019-01-31
Oklahoma,9,2019-01-31
Oregon,13,2019-01-31
Pennsylvania,17,2019-01-31
Rhode Island,24,2019-01-31
South Carolina,18,2019-01-31
South Dakota,41,2019-01-31
Tennessee,29,2019-01-31
Texas,23,2019-01-31
Utah,9,2019-01-31
Vermont,94,2019-01-31
Virginia,20,2019-01-31
Washington,17,2019-01-31
West Virginia,65,2019-01-31
Wisconsin,39,2019-01-31
Wyoming,0,2019-01-31
Alabama,21,2019-02-28
Alaska,0,2019-02-28
Arizona,32,2019-02-28
Arkansas,24,2019-02-28
California,25,2019-02-28
Colorado,4,2019-02-28
Connecticut,28,2019-02-28
Delaware,31,2019-02-28
District of Columbia,20,2019-02-28
Florida,20,2019-02-28
Georgia,35,2019-02-28
Hawaii,0,2019-02-28
Idaho,20,2019-02-28
Illinois,28,2019-02-28
Indiana,23,2019-02-28
Iowa,0,2019-02-28
Kansas,22,2019-02-28
Kentucky,22,2019-02-28
Louisiana,7,2019-02-28
Maine,23,2019-02-28
Maryland,16,2019-02-28
Massachusetts,10,2019-02-28
Michigan,32,2019-02-28
Minnesota,10,2019-02-28
Mississippi,0,2019-02-28
Missouri,100,2019-02-28
Montana,0,2019-02-28
Nebraska,14,2019-02-28
Nevada,9,2019-02-28
New Hampshire,21,2019-02-28
New Jersey,26,2019-02-28
New Mexico,0,2019-02-28
New York,30,2019-02-28
North Carolina,32,2019-02-28
North Dakota,0,2019-02-28
Ohio,16,2019-02-28
Oklahoma,50,2019-02-28
Oregon,20,2019-02-28
Pennsylvania,23,2019-02-28
Rhode Island,47,2019-02-28
South Carolina,31,2019-02-28
South Dakota,0,2019-02-28
Tennessee,38,2019-02-28
Texas,22,2019-02-28
Utah,17,2019-02-28
Vermont,46,2019-02-28
Virginia,24,2019-02-28
Washington,14,2019-02-28
West Virginia,0,2019-02-28
Wisconsin,24,2019-02-28
Wyoming,0,2019-02-28
Alabama,39,2019-03-31
Alaska,70,2019-03-31
Arizona,28,2019-03-31
Arkansas,33,2019-03-31
California,28,2019-03-31
Colorado,24,2019-03-31
Connecticut,39,2019-03-31
Delaware,44,2019-03-31
District of Columbia,27,2019-03-31
Florida,30,2019-03-31
Georgia,49,2019-03-31
Hawaii,0,2019-03-31
Idaho,54,2019-03-31
Illinois,53,2019-03-31
Indiana,59,2019-03-31
Iowa,15,2019-03-31
Kansas,31,2019-03-31
Kentucky,42,2019-03-31
Louisiana,42,2019-03-31
Maine,64,2019-03-31
Maryland,24,2019-03-31
Massachusetts,33,2019-03-31
Michigan,62,2019-03-31
Minnesota,20,2019-03-31
Mississippi,39,2019-03-31
Missouri,93,2019-03-31
Montana,0,2019-03-31
Nebraska,0,2019-03-31
Nevada,38,2019-03-31
New Hampshire,0,2019-03-31
New Jersey,26,2019-03-31
New Mexico,44,2019-03-31
New York,35,2019-03-31
North Carolina,34,2019-03-31
North Dakota,0,2019-03-31
Ohio,36,2019-03-31
Oklahoma,22,2019-03-31
Oregon,36,2019-03-31
Pennsylvania,21,2019-03-31
Rhode Island,65,2019-03-31
South Carolina,18,2019-03-31
South Dakota,0,2019-03-31
Tennessee,48,2019-03-31
Texas,31,2019-03-31
Utah,100,2019-03-31
Vermont,0,2019-03-31
Virginia,38,2019-03-31
Washington,34,2019-03-31
West Virginia,63,2019-03-31
Wisconsin,20,2019-03-31
Wyoming,88,2019-03-31
Alabama,69,2019-04-30
Alaska,80,2019-04-30
Arizona,20,2019-04-30
Arkansas,80,2019-04-30
California,48,2019-04-30
Colorado,49,2019-04-30
Connecticut,45,2019-04-30
Delaware,49,2019-04-30
District of Columbia,33,2019-04-30
Florida,38,2019-04-30
Georgia,39,2019-04-30
Hawaii,0,2019-04-30
Idaho,31,2019-04-30
Illinois,18,2019-04-30
Indiana,23,2019-04-30
Iowa,17,2019-04-30
Kansas,0,2019-04-30
Kentucky,50,2019-04-30
Louisiana,24,2019-04-30
Maine,0,2019-04-30
Maryland,20,2019-04-30
Massachusetts,27,2019-04-30
Michigan,100,2019-04-30
Minnesota,91,2019-04-30
Mississippi,0,2019-04-30
Missouri,77,2019-04-30
Montana,0,2019-04-30
Nebraska,23,2019-04-30
Nevada,58,2019-04-30
New Hampshire,34,2019-04-30
New Jersey,26,2019-04-30
New Mexico,50,2019-04-30
New York,40,2019-04-30
North Carolina,49,2019-04-30
North Dakota,72,2019-04-30
Ohio,33,2019-04-30
Oklahoma,43,2019-04-30
Oregon,62,2019-04-30
Pennsylvania,14,2019-04-30
Rhode Island,39,2019-04-30
South Carolina,62,2019-04-30
South Dakota,67,2019-04-30
Tennessee,57,2019-04-30
Texas,30,2019-04-30
Utah,0,2019-04-30
Vermont,79,2019-04-30
Virginia,62,2019-04-30
Washington,34,2019-04-30
West Virginia,0,2019-04-30
Wisconsin,31,2019-04-30
Wyoming,97,2019-04-30
Alabama,22,2019-05-31
Alaska,49,2019-05-31
Arizona,26,2019-05-31
Arkansas,53,2019-05-31
California,29,2019-05-31
Colorado,27,2019-05-31
Connecticut,29,2019-05-31
Delaware,95,2019-05-31
District of Columbia,64,2019-05-31
Florida,21,2019-05-31
Georgia,18,2019-05-31
Hawaii,22,2019-05-31
Idaho,20,2019-05-31
Illinois,17,2019-05-31
Indiana,5,2019-05-31
Iowa,0,2019-05-31
Kansas,24,2019-05-31
Kentucky,39,2019-05-31
Louisiana,16,2019-05-31
Maine,0,2019-05-31
Maryland,4,2019-05-31
Massachusetts,24,2019-05-31
Michigan,40,2019-05-31
Minnesota,30,2019-05-31
Mississippi,29,2019-05-31
Missouri,40,2019-05-31
Montana,0,2019-05-31
Nebraska,0,2019-05-31
Nevada,19,2019-05-31
New Hampshire,42,2019-05-31
New Jersey,21,2019-05-31
New Mexico,0,2019-05-31
New York,24,2019-05-31
North Carolina,34,2019-05-31
North Dakota,0,2019-05-31
Ohio,25,2019-05-31
Oklahoma,64,2019-05-31
Oregon,45,2019-05-31
Pennsylvania,25,2019-05-31
Rhode Island,49,2019-05-31
South Carolina,46,2019-05-31
South Dakota,0,2019-05-31
Tennessee,30,2019-05-31
Texas,21,2019-05-31
Utah,18,2019-05-31
Vermont,100,2019-05-31
Virginia,14,2019-05-31
Washington,14,2019-05-31
West Virginia,24,2019-05-31
Wisconsin,45,2019-05-31
Wyoming,0,2019-05-31
Alabama,28,2019-06-30
Alaska,0,2019-06-30
Arizona,26,2019-06-30
Arkansas,66,2019-06-30
California,26,2019-06-30
Colorado,45,2019-06-30
Connecticut,15,2019-06-30
Delaware,0,2019-06-30
District of Columbia,44,2019-06-30
Florida,15,2019-06-30
Georgia,43,2019-06-30
Hawaii,0,2019-06-30
Idaho,20,2019-06-30
Illinois,22,2019-06-30
Indiana,26,2019-06-30
Iowa,12,2019-06-30
Kansas,12,2019-06-30
Kentucky,47,2019-06-30
Louisiana,31,2019-06-30
Maine,0,2019-06-30
Maryland,22,2019-06-30
Massachusetts,21,2019-06-30
Michigan,44,2019-06-30
Minnesota,29,2019-06-30
Mississippi,15,2019-06-30
Missouri,60,2019-06-30
Montana,0,2019-06-30
Nebraska,15,2019-06-30
Nevada,38,2019-06-30
New Hampshire,43,2019-06-30
New Jersey,53,2019-06-30
New Mexico,15,2019-06-30
New York,25,2019-06-30
North Carolina,27,2019-06-30
North Dakota,0,2019-06-30
Ohio,34,2019-06-30
Oklahoma,9,2019-06-30
Oregon,20,2019-06-30
Pennsylvania,7,2019-06-30
Rhode Island,51,2019-06-30
South Carolina,20,2019-06-30
South Dakota,43,2019-06-30
Tennessee,22,2019-06-30
Texas,33,2019-06-30
Utah,27,2019-06-30
Vermont,100,2019-06-30
Virginia,27,2019-06-30
Washington,24,2019-06-30
West Virginia,24,2019-06-30
Wisconsin,25,2019-06-30
Wyoming,61,2019-06-30
Alabama,14,2019-07-31
Alaska,0,2019-07-31
Arizona,16,2019-07-31
Arkansas,25,2019-07-31
California,35,2019-07-31
Colorado,31,2019-07-31
Connecticut,15,2019-07-31
Delaware,31,2019-07-31
District of Columbia,23,2019-07-31
Florida,14,2019-07-31
Georgia,43,2019-07-31
Hawaii,21,2019-07-31
Idaho,39,2019-07-31
Illinois,31,2019-07-31
Indiana,23,2019-07-31
Iowa,11,2019-07-31
Kansas,34,2019-07-31
Kentucky,45,2019-07-31
Louisiana,30,2019-07-31
Maine,0,2019-07-31
Maryland,30,2019-07-31
Massachusetts,28,2019-07-31
Michigan,21,2019-07-31
Minnesota,19,2019-07-31
Mississippi,0,2019-07-31
Missouri,39,2019-07-31
Montana,100,2019-07-31
Nebraska,0,2019-07-31
Nevada,18,2019-07-31
New Hampshire,21,2019-07-31
New Jersey,28,2019-07-31
New Mexico,15,2019-07-31
New York,47,2019-07-31
North Carolina,47,2019-07-31
North Dakota,0,2019-07-31
Ohio,19,2019-07-31
Oklahoma,53,2019-07-31
Oregon,7,2019-07-31
Pennsylvania,16,2019-07-31
Rhode Island,51,2019-07-31
South Carolina,38,2019-07-31
South Dakota,0,2019-07-31
Tennessee,28,2019-07-31
Texas,21,2019-07-31
Utah,0,2019-07-31
Vermont,50,2019-07-31
Virginia,26,2019-07-31
Washington,21,2019-07-31
West Virginia,23,2019-07-31
Wisconsin,36,2019-07-31
Wyoming,0,2019-07-31
Alabama,28,2019-08-31
Alaska,0,2019-08-31
Arizona,34,2019-08-31
Arkansas,100,2019-08-31
California,68,2019-08-31
Colorado,46,2019-08-31
Connecticut,60,2019-08-31
Delaware,63,2019-08-31
District of Columbia,46,2019-08-31
Florida,37,2019-08-31
Georgia,87,2019-08-31
Hawaii,93,2019-08-31
Idaho,0,2019-08-31
Illinois,40,2019-08-31
Indiana,20,2019-08-31
Iowa,21,2019-08-31
Kansas,47,2019-08-31
Kentucky,61,2019-08-31
Louisiana,31,2019-08-31
Maine,0,2019-08-31
Maryland,62,2019-08-31
Massachusetts,51,2019-08-31
Michigan,96,2019-08-31
Minnesota,49,2019-08-31
Mississippi,29,2019-08-31
Missouri,99,2019-08-31
Montana,68,2019-08-31
Nebraska,0,2019-08-31
Nevada,57,2019-08-31
New Hampshire,44,2019-08-31
New Jersey,46,2019-08-31
New Mexico,0,2019-08-31
New York,49,2019-08-31
North Carolina,66,2019-08-31
North Dakota,0,2019-08-31
Ohio,40,2019-08-31
Oklahoma,36,2019-08-31
Oregon,28,2019-08-31
Pennsylvania,49,2019-08-31
Rhode Island,49,2019-08-31
South Carolina,52,2019-08-31
South Dakota,0,2019-08-31
Tennessee,62,2019-08-31
Texas,46,2019-08-31
Utah,73,2019-08-31
Vermont,0,2019-08-31
Virginia,47,2019-08-31
Washington,36,2019-08-31
West Virginia,0,2019-08-31
Wisconsin,79,2019-08-31
Wyoming,0,2019-08-31
Alabama,64,2019-09-30
Alaska,0,2019-09-30
Arizona,39,2019-09-30
Arkansas,95,2019-09-30
California,46,2019-09-30
Colorado,27,2019-09-30
Connecticut,56,2019-09-30
Delaware,49,2019-09-30
District of Columbia,32,2019-09-30
Florida,22,2019-09-30
Georgia,71,2019-09-30
Hawaii,36,2019-09-30
Idaho,61,2019-09-30
Illinois,28,2019-09-30
Indiana,39,2019-09-30
Iowa,0,2019-09-30
Kansas,53,2019-09-30
Kentucky,55,2019-09-30
Louisiana,12,2019-09-30
Maine,36,2019-09-30
Maryland,27,2019-09-30
Massachusetts,48,2019-09-30
Michigan,80,2019-09-30
Minnesota,22,2019-09-30
Mississippi,0,2019-09-30
Missouri,89,2019-09-30
Montana,53,2019-09-30
Nebraska,22,2019-09-30
Nevada,58,2019-09-30
New Hampshire,100,2019-09-30
New Jersey,48,2019-09-30
New Mexico,24,2019-09-30
New York,37,2019-09-30
North Carolina,71,2019-09-30
North Dakota,65,2019-09-30
Ohio,34,2019-09-30
Oklahoma,14,2019-09-30
Oregon,32,2019-09-30
Pennsylvania,20,2019-09-30
Rhode Island,0,2019-09-30
South Carolina,49,2019-09-30
South Dakota,0,2019-09-30
Tennessee,33,2019-09-30
Texas,24,2019-09-30
Utah,56,2019-09-30
Vermont,76,2019-09-30
Virginia,49,2019-09-30
Washington,29,2019-09-30
West Virginia,35,2019-09-30
Wisconsin,47,2019-09-30
Wyoming,0,2019-09-30
Alabama,55,2019-10-31
Alaska,0,2019-10-31
Arizona,32,2019-10-31
Arkansas,19,2019-10-31
California,47,2019-10-31
Colorado,28,2019-10-31
Connecticut,66,2019-10-31
Delaware,49,2019-10-31
District of Columbia,0,2019-10-31
Florida,41,2019-10-31
Georgia,55,2019-10-31
Hawaii,35,2019-10-31
Idaho,60,2019-10-31
Illinois,22,2019-10-31
Indiana,36,2019-10-31
Iowa,62,2019-10-31
Kansas,18,2019-10-31
Kentucky,46,2019-10-31
Louisiana,35,2019-10-31
Maine,72,2019-10-31
Maryland,46,2019-10-31
Massachusetts,21,2019-10-31
Michigan,63,2019-10-31
Minnesota,36,2019-10-31
Mississippi,35,2019-10-31
Missouri,39,2019-10-31
Montana,0,2019-10-31
Nebraska,22,2019-10-31
Nevada,28,2019-10-31
New Hampshire,100,2019-10-31
New Jersey,26,2019-10-31
New Mexico,0,2019-10-31
New York,32,2019-10-31
North Carolina,50,2019-10-31
North Dakota,0,2019-10-31
Ohio,26,2019-10-31
Oklahoma,14,2019-10-31
Oregon,31,2019-10-31
Pennsylvania,33,2019-10-31
Rhode Island,0,2019-10-31
South Carolina,0,2019-10-31
South Dakota,0,2019-10-31
Tennessee,46,2019-10-31
Texas,32,2019-10-31
Utah,28,2019-10-31
Vermont,77,2019-10-31
Virginia,13,2019-10-31
Washington,22,2019-10-31
West Virginia,68,2019-10-31
Wisconsin,8,2019-10-31
Wyoming,0,2019-10-31
Alabama,78,2019-11-30
Alaska,0,2019-11-30
Arizona,39,2019-11-30
Arkansas,0,2019-11-30
California,50,2019-11-30
Colorado,26,2019-11-30
Connecticut,27,2019-11-30
Delaware,0,2019-11-30
District of Columbia,0,2019-11-30
Florida,38,2019-11-30
Georgia,51,2019-11-30
Hawaii,43,2019-11-30
Idaho,37,2019-11-30
Illinois,57,2019-11-30
Indiana,18,2019-11-30
Iowa,0,2019-11-30
Kansas,22,2019-11-30
Kentucky,28,2019-11-30
Louisiana,28,2019-11-30
Maine,0,2019-11-30
Maryland,48,2019-11-30
Massachusetts,27,2019-11-30
Michigan,27,2019-11-30
Minnesota,52,2019-11-30
Mississippi,26,2019-11-30
Missouri,100,2019-11-30
Montana,0,2019-11-30
Nebraska,28,2019-11-30
Nevada,52,2019-11-30
New Hampshire,41,2019-11-30
New Jersey,26,2019-11-30
New Mexico,29,2019-11-30
New York,59,2019-11-30
North Carolina,76,2019-11-30
North Dakota,0,2019-11-30
Ohio,36,2019-11-30
Oklahoma,34,2019-11-30
Oregon,26,2019-11-30
Pennsylvania,12,2019-11-30
Rhode Island,0,2019-11-30
South Carolina,59,2019-11-30
South Dakota,0,2019-11-30
Tennessee,62,2019-11-30
Texas,41,2019-11-30
Utah,0,2019-11-30
Vermont,93,2019-11-30
Virginia,22,2019-11-30
Washington,27,2019-11-30
West Virginia,0,2019-11-30
Wisconsin,38,2019-11-30
Wyoming,0,2019-11-30
Alabama,41,2019-12-31
Alaska,0,2019-12-31
Arizona,17,2019-12-31
Arkansas,41,2019-12-31
California,25,2019-12-31
Colorado,31,2019-12-31
Connecticut,10,2019-12-31
Delaware,22,2019-12-31
District of Columbia,32,2019-12-31
Florida,15,2019-12-31
Georgia,26,2019-12-31
Hawaii,15,2019-12-31
Idaho,13,2019-12-31
Illinois,36,2019-12-31
Indiana,19,2019-12-31
Iowa,7,2019-12-31
Kansas,31,2019-12-31
Kentucky,15,2019-12-31
Louisiana,15,2019-12-31
Maine,0,2019-12-31
Maryland,3,2019-12-31
Massachusetts,17,2019-12-31
Michigan,38,2019-12-31
Minnesota,13,2019-12-31
Mississippi,18,2019-12-31
Missouri,32,2019-12-31
Montana,23,2019-12-31
Nebraska,10,2019-12-31
Nevada,32,2019-12-31
New Hampshire,15,2019-12-31
New Jersey,6,2019-12-31
New Mexico,21,2019-12-31
New York,12,2019-12-31
North Carolina,37,2019-12-31
North Dakota,0,2019-12-31
Ohio,9,2019-12-31
Oklahoma,0,2019-12-31
Oregon,28,2019-12-31
Pennsylvania,15,2019-12-31
Rhode Island,50,2019-12-31
South Carolina,30,2019-12-31
South Dakota,28,2019-12-31
Tennessee,32,2019-12-31
Texas,19,2019-12-31
Utah,25,2019-12-31
Vermont,100,2019-12-31
Virginia,14,2019-12-31
Washington,15,2019-12-31
West Virginia,0,2019-12-31
Wisconsin,28,2019-12-31
Wyoming,0,2019-12-31
Alabama,51,2020-01-31
Alaska,0,2020-01-31
Arizona,47,2020-01-31
Arkansas,17,2020-01-31
California,60,2020-01-31
Colorado,33,2020-01-31
Connecticut,41,2020-01-31
Delaware,46,2020-01-31
District of Columbia,99,2020-01-31
Florida,67,2020-01-31
Georgia,71,2020-01-31
Hawaii,65,2020-01-31
Idaho,0,2020-01-31
Illinois,49,2020-01-31
Indiana,54,2020-01-31
Iowa,44,2020-01-31
Kansas,33,2020-01-31
Kentucky,20,2020-01-31
Louisiana,44,2020-01-31
Maine,0,2020-01-31
Maryland,30,2020-01-31
Massachusetts,26,2020-01-31
Michigan,58,2020-01-31
Minnesota,37,2020-01-31
Mississippi,20,2020-01-31
Missouri,42,2020-01-31
Montana,99,2020-01-31
Nebraska,0,2020-01-31
Nevada,68,2020-01-31
New Hampshire,32,2020-01-31
New Jersey,58,2020-01-31
New Mexico,22,2020-01-31
New York,37,2020-01-31
North Carolina,44,2020-01-31
North Dakota,63,2020-01-31
Ohio,49,2020-01-31
Oklahoma,38,2020-01-31
Oregon,100,2020-01-31
Pennsylvania,25,2020-01-31
Rhode Island,35,2020-01-31
South Carolina,44,2020-01-31
South Dakota,0,2020-01-31
Tennessee,63,2020-01-31
Texas,37,2020-01-31
Utah,65,2020-01-31
Vermont,72,2020-01-31
Virginia,22,2020-01-31
Washington,37,2020-01-31
West Virginia,31,2020-01-31
Wisconsin,15,2020-01-31
Wyoming,0,2020-01-31
Alabama,73,2020-02-29
Alaska,61,2020-02-29
Arizona,28,2020-02-29
Arkansas,56,2020-02-29
California,34,2020-02-29
Colorado,42,2020-02-29
Connecticut,40,2020-02-29
Delaware,0,2020-02-29
District of Columbia,58,2020-02-29
Florida,33,2020-02-29
Georgia,55,2020-02-29
Hawaii,25,2020-02-29
Idaho,87,2020-02-29
Illinois,34,2020-02-29
Indiana,50,2020-02-29
Iowa,0,2020-02-29
Kansas,14,2020-02-29
Kentucky,49,2020-02-29
Louisiana,17,2020-02-29
Maine,0,2020-02-29
Maryland,24,2020-02-29
Massachusetts,45,2020-02-29
Michigan,34,2020-02-29
Minnesota,46,2020-02-29
Mississippi,16,2020-02-29
Missouri,40,2020-02-29
Montana,38,2020-02-29
Nebraska,0,2020-02-29
Nevada,32,2020-02-29
New Hampshire,48,2020-02-29
New Jersey,19,2020-02-29
New Mexico,53,2020-02-29
New York,26,2020-02-29
North Carolina,42,2020-02-29
